date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,SOLUSDT_PERP,XRPUSDT_PERP
2023-05-25,-3461.143218240861,-2689.296186901851,373.6036710787753,-2383.422710120667,-1092.5342136578452
2023-05-26,-3540.1529395152634,-3285.6713116962856,-29.717458438067354,-2468.418212581798,-676.0400777685884
2023-05-27,-3252.1159262231185,-3270.7603810654564,432.4095205660288,-2430.0884685563806,-614.6257035890148
2023-05-28,-2877.251294954586,-2758.852820527115,1660.7617996772403,-2404.6491885370833,-298.4848963039739
2023-05-29,-3048.9180084762224,-3215.3408851763115,1003.6180032444522,-2602.2384983884513,129.88460471456085
2023-05-30,-3080.1657756236373,-2595.3966497036367,793.5150034165257,-2400.566054558932,1130.356516697263
2023-05-31,-3059.7832144266586,-1969.7941978118042,1094.1430565339328,-2090.993269120454,1785.286262107149
2023-06-01,-3307.5487207916713,-2221.844803623852,460.98351868594295,-2072.9455491886565,1936.677407709876
2023-06-02,-3214.7783864745343,-2341.1797954295107,475.1966696832811,-1658.67062904786,2310.1745193648103
2023-06-03,-3227.376772675546,-2424.537622878173,664.9243077080523,-1298.4444126238009,2384.7168841144253
2023-06-04,-3227.376772675546,-2601.5579846661067,1010.3209220397835,-722.4420404958727,2441.059742210129
2023-06-05,-2444.00155426382,-3393.4490982191405,875.226290200932,-998.921780787616,2288.40127652849
2023-06-06,-2990.355865334037,-754.6877060881475,1871.9329475712525,-1102.9430319734413,3280.080449033121
2023-06-07,-2893.768229135804,-1405.9703026235657,920.6390619511245,-1578.9144195010497,3200.7079867884545
2023-06-08,-2972.024988805014,-1041.7942085153,593.71196370608,-1907.2500825005081,3485.2187564730966
2023-06-09,-2876.0910744373173,-1199.6770503192972,475.41524845346805,-1968.8710775697477,3485.2187564730966
2023-06-10,-2771.9111251919644,-1485.4388087717577,-161.8152354923983,-1949.4700392148332,3631.364791329048
2023-06-11,-2571.4360513181714,-1430.4201363348209,-446.8575933665953,-1923.2032390310192,3631.364791329048
2023-06-12,-2139.9652717055237,-1430.4201363348209,-1357.3067344581991,-1723.7693812154157,3351.532473852324
2023-06-13,-1830.9534640073098,-1867.9915278059775,-1790.630183633029,-1539.7350854513875,2970.6897391023003
2023-06-14,-1842.5859303879038,-1670.116099651221,-2248.2297048736505,-1666.5902676791536,2572.477997408076
2023-06-15,-2146.7120042903753,-1543.25135743465,-1348.6863115846522,-1956.9833952724812,3004.3669314178437
2023-06-16,-2714.1802451107365,-517.0879097259194,-635.6321617265288,-2447.147536713127,3685.952146723692
2023-06-17,-2464.4795844561922,-1515.8390683890566,-705.0028111104797,-2124.319249838566,3190.359286205708
2023-06-18,-2511.729650342743,-1617.9651998491802,-652.1830939421245,-2059.827552560735,3158.29450330522
2023-06-19,-2541.946370101382,-1281.6832803214725,-986.2157033387817,-2048.1785852453017,3141.976060993065
2023-06-20,-2911.8299064856797,1130.2022590818246,-128.29338795670162,-2318.7037632953875,3510.9706831804097
2023-06-21,-2555.381702618155,1574.963021695999,795.5056832864196,-2023.1374825524708,3051.012109846953
2023-06-22,-2799.7151879694848,1525.9868050844573,62.44949382498919,-2194.626236497049,3417.2222766240184
2023-06-23,-3016.857011336579,1647.1249471022275,-36.22558235493685,-2368.578258158883,2931.2142010473767
2023-06-24,-3337.4262875519807,1887.2155814680243,-196.92968861214194,-2642.1029121249903,1936.3255302428656
2023-06-25,-3565.4631457925598,2005.1851618727137,-653.2095303362253,-2837.48638015163,938.6557818468734
2023-06-26,-3814.3659123706548,2049.797230422355,-922.1044140890931,-2877.9374303546124,335.7950127632872
2023-06-27,-3996.5944017596366,2347.836298054327,356.77478890446855,-3000.8916350888835,297.9028761926821
2023-06-28,-3723.937843097844,2413.9840980360973,202.8486764277751,-2762.97399967398,-896.2553827643032
2023-06-29,-3593.8928887803686,2711.563198512224,678.5361442890635,-2410.8539462030094,605.1538222153335
2023-06-30,-3897.0807619878897,2909.77145314883,791.3849890843733,-2342.809664009587,-58.953131769320635
2023-07-01,-3662.3333680070373,2959.388326152733,368.83472182038724,-1850.37494563472,-1159.0686383851232
2023-07-02,-3599.3911101974045,3147.4936094890313,221.35076562858262,-1265.7842077393166,-1765.9803069456657
2023-07-03,-3430.617042064737,3402.8695658587817,305.417111808162,-821.0752149127916,-2040.021065355528
2023-07-04,-3325.5957015785807,3341.819969296548,378.10244597548876,-547.7902273360808,-2406.6916558133003
2023-07-05,-3372.164512794528,3281.8573759507117,307.1942682379813,-359.1277748187645,-2679.6560681980145
2023-07-06,-3390.0972234948376,3294.0547033873095,-586.3405636771237,47.53632916532388,-2679.6560681980145
2023-07-07,-2503.993925407537,4559.703597344471,104.59270734033203,802.881779549997,-2028.8279903576652
2023-07-08,-2142.8644928144527,4000.006038772699,960.5619512269062,1316.9317958208114,-1579.6357213651306
2023-07-09,-1968.8057938917,3656.634499709039,1249.3446920412903,1399.296167123753,-1725.9188472342175
2023-07-10,-1632.2426192426747,3720.0991952662903,1397.9798460591842,1545.5417247539076,-1704.1366146779442
2023-07-11,-1117.2005424465824,3891.2722158988745,1257.1828984309075,1887.0769589105084,-1847.2673843131283
2023-07-12,-789.3041588783797,4190.579236120091,790.0794324849126,2049.5351266631233,-2180.502045853493
2023-07-13,-251.17744251482065,5058.2791364307095,2505.7356885964464,1955.461772177592,229.34596028043052
2023-07-14,-128.0498647622723,5419.1775909589105,1858.9959162026958,2545.41743708183,-48.35919099429344
2023-07-15,-1.6200374375330284e-12,5330.102579666696,2065.9569525683123,2571.0260157366088,32.91445202838145
2023-07-16,-1.6200374375330284e-12,5135.233935860851,2262.6317224384984,2466.094342400511,136.03999930013853
2023-07-17,-1.6200374375330284e-12,4907.514433802674,2632.0464260492745,2258.659227381474,201.7799127665736
2023-07-18,-53.19402917514429,5212.830102971226,2151.9570235567912,2197.2267875809193,384.7920567159181
2023-07-19,-180.37278148111744,5278.422156950662,1451.8590421552312,2487.1604651615867,602.1855542514007
2023-07-20,-762.7206816016912,4857.155628528828,1307.6915302923499,2347.1772429845505,725.2549165925784
2023-07-21,-1050.8356243021717,4714.833269190299,1588.6214097787615,1950.7691815727494,694.9405151560187
2023-07-22,-1282.9406778453351,4560.476488393695,1788.68233406381,1721.6504425809053,646.2500571162552
2023-07-23,-1448.4595005594413,4233.71192203431,1951.7269692645452,1702.3186662634446,663.7829418782586
2023-07-24,-2138.7883948834387,3192.083445514152,1784.214141840144,2064.5372234661863,820.3767942960774
2023-07-25,-2998.938026103308,2508.4303139907015,752.0934672588864,2609.772761722596,1130.7654309245067
2023-07-26,-3760.7694820493007,1474.2323779945261,-291.6056436140718,3112.6851134651374,1360.7073828769653
2023-07-27,-3276.4400938411827,2122.429587801754,-816.0631524137627,2637.5996772191356,1147.4674887241667
2023-07-28,-3624.0779013260417,1512.087521851527,-908.3154280941349,2858.878054229933,1096.6410944983659
2023-07-29,-3814.618663525914,808.9062732906779,-1107.8148849171318,3197.2135957855935,1071.446582480684
2023-07-30,-4147.235340169911,749.6961837259482,-858.2064995749313,3236.452455466416,1008.409521062795
2023-07-31,-4309.271418212558,659.0258468910171,747.2584572560604,3341.7434739194014,942.7008037209598
2023-08-01,-4483.801066257747,315.90309254538727,158.66987650263013,3805.0223129160045,1236.6036517782281
2023-08-02,-3153.537294127778,-1672.1892025963161,-1900.997945713256,2514.451507186107,758.8240503765439
2023-08-03,-2450.080314151986,-2452.1317954894785,-2841.195467185246,1713.3073013650646,543.2851218082276
2023-08-04,-2189.6484288552415,-2880.159970506939,-3187.752432512912,1433.2114498883877,309.22771823652147
2023-08-05,-2057.7367368706014,-2931.5170018930144,-3589.1422809435985,1229.4096207070859,192.1943595857013
2023-08-06,-1836.8133906762018,-3405.2702375346284,-3483.336284408777,1120.0847573338935,154.49533004650175
2023-08-07,-1666.825170869292,-3361.836981497461,-3975.238283211971,965.4830434331335,30.616520988144387
2023-08-08,-1703.2108595916682,-3121.2106448377326,-3986.550867490813,1154.432882918915,34.59474516087374
2023-08-09,-1790.2091158710443,-3063.460456892322,-3501.6285327909764,1449.379161080096,195.32273336556324
2023-08-10,-1704.9274402365932,-3030.78123744902,-3624.137675490802,1567.4920594838538,72.661587339732
2023-08-11,-1704.9274402365932,-3566.581118249707,-2623.2261014739543,2059.9876153447376,-43.611772723376404
2023-08-12,-1478.2785571216,-3815.717342590631,-2245.164498781105,2300.18683720113,-160.6527643055383
2023-08-13,-1441.6548690210846,-3745.863239459394,-2303.127838659699,2268.094861899651,-241.25919096017637
2023-08-14,-1298.7858563431732,-3404.022478437865,-2926.3062588474213,2109.5419662009026,-261.343440170642
2023-08-15,-1311.4347741893139,-3566.8583089485255,-3324.213063402209,1476.8864743345107,-320.6073791254458
2023-08-16,-1083.1200864811728,-3918.921476794286,-3807.9742689481413,934.1504484999554,-255.8337192764485
2023-08-17,-1570.950442425824,-3674.75514102098,-3699.5585009629463,580.8126796805946,-473.9232359096594
2023-08-18,-1921.5584189931021,-3620.4990205069334,-3699.5585009629463,348.2494996635693,-414.1924356208417
2023-08-19,-3011.7640276649463,-3620.4990205069334,-2640.4712061063356,326.9697853097317,-403.2667923435632
2023-08-20,-3751.787557202269,-2286.1769992350055,-3474.064406689681,174.898832190752,-313.0722046822972
2023-08-21,-3188.2464704424656,-2219.072725628238,-3884.2224890601897,-187.54541233343133,-520.9129025356783
2023-08-22,-2754.3027111658353,-2423.9499026504927,-3730.9053332212475,-696.5991735853142,-394.242879377115
2023-08-23,-2782.1269640131286,-2584.0139241924744,-3598.146717836896,-611.3655556663506,-424.34683829115505
2023-08-24,-2906.9738870047267,-2690.2698053233207,-3394.8737770969465,-678.2445346988957,-329.63799587611425
2023-08-25,-2972.6693027330075,-2700.808944618377,-3122.7117856669074,-755.6871648856688,-448.12280209604364
2023-08-26,-2943.496615567975,-2763.9975782697575,-2961.4915144888228,-775.2260828347604,-555.7882088386892
2023-08-27,-2932.8108035486102,-2791.272856580227,-2836.4386756261606,-714.0888145355071,-725.3888497094999
2023-08-28,-2813.5238046415643,-2808.3238823800275,-2724.7535207187957,-889.0366525226077,-764.3621397370092
2023-08-29,-3882.315123396098,-1029.10986447637,-3486.285785374514,-869.6169396974446,-732.6722870555786
2023-08-30,-3934.326291944334,-596.7832300217506,-3234.197963815717,-1132.4625270642657,-1102.2299871539396
2023-08-31,-3759.693397896328,-537.9231211443971,-3059.773338208189,-1312.1561251972855,-1330.454017553806
2023-09-01,-3395.4337751508665,-1151.3224088596507,-2878.312459336691,-1416.7600559952657,-1158.1713006575335
2023-09-02,-3504.8756810791997,-1057.5212385954371,-2897.6446030490365,-1646.6921745405878,-893.2663027357444
2023-09-03,-3407.1707320727105,-1121.0746431951131,-2897.6446030490365,-1809.5288548548529,-764.0362183553833
2023-09-04,-3296.1425177748392,-941.3662783810069,-2879.399754916016,-1940.5511941408472,-942.5402547872961
2023-09-05,-3169.236141889025,-1010.4307974857708,-2838.2208406773675,-1752.3440545840094,-1229.7681653638326
2023-09-06,-3054.6066047600875,-1099.1399634855331,-2819.4495211278504,-1779.4750332801777,-1247.3288773463573
2023-09-07,-2707.8360178574626,-1032.3706171344597,-3176.862843844863,-1684.9735952488447,-1397.9569259143757
2023-09-08,-2693.09024500745,-794.9517638484498,-3571.673606908631,-1629.5687097362133,-1310.7156744992608
2023-09-09,-2582.0897345453636,-805.282652976022,-3609.3363655986504,-1564.314039691228,-1438.9772071887403
2023-09-10,-2663.049736542631,-877.5768685332083,-3695.6544534235527,-1273.3973124125664,-1490.321629088049
2023-09-11,-2805.1473223920125,-1004.8840228242026,-3292.6599711921317,-1455.6801473387377,-1441.628536252921
2023-09-12,-3057.624235095776,-791.984377305666,-3159.286007680774,-1802.7570552293687,-1188.3483246884223
2023-09-13,-3137.5039312630915,-550.2616612478419,-3165.830792921835,-1925.9656377240858,-1220.437976843151
2023-09-14,-3243.1547860419514,-223.82842668632014,-2909.549447830745,-2040.5915557107376,-1582.8757837302514
2023-09-15,-3205.4145364159554,96.82004780894852,-2733.700200160951,-2083.2512236424736,-1880.813991971679
