date,equity
2020-01-01,5000.0
2020-01-02,5000.0
2020-01-03,5000.0
2020-01-04,5000.0
2020-01-05,5000.0
2020-01-06,5000.0
2020-01-07,5000.0
2020-01-08,5000.0
2020-01-09,5000.0
2020-01-10,5000.0
2020-01-11,4998.913374012016
2020-01-12,5058.0555436874165
2020-01-13,5017.442352990978
2020-01-14,5650.510517606091
2020-01-15,5634.560281251265
2020-01-16,5576.916215450981
2020-01-17,5718.482812525685
2020-01-18,5808.385036629605
2020-01-19,5544.397022535005
2020-01-20,5528.609077603865
2020-01-21,5576.6584062848815
2020-01-22,5570.489974292061
2020-01-23,5298.23473810174
2020-01-24,5272.398348629011
2020-01-25,5183.141973986348
2020-01-26,5463.472233815865
2020-01-27,5605.612069767182
2020-01-28,5919.395128572065
2020-01-29,5857.48784527596
2020-01-30,6290.567344596753
2020-01-31,6041.245130572595
2020-02-01,6151.650229811259
2020-02-02,6182.525494992087
2020-02-03,6214.123231657692
2020-02-04,6227.070960016192
2020-02-05,7009.8156217074875
2020-02-06,7220.680295884607
2020-02-07,7356.994426107079
2020-02-08,7497.871108876169
2020-02-09,7752.5650969971
2020-02-10,7519.015935696447
2020-02-11,8050.897158479077
2020-02-12,8668.777566960674
2020-02-13,8872.708852367112
2020-02-14,9201.530571885562
2020-02-15,8419.480655316118
2020-02-16,8121.179414766179
2020-02-17,7989.705279110434
2020-02-18,8481.642773723206
2020-02-19,7768.824207443958
2020-02-20,7654.048460457375
2020-02-21,7794.5557556139465
2020-02-22,7709.263102341076
2020-02-23,8142.526482249888
2020-02-24,7666.8072987857795
2020-02-25,7025.130421986058
2020-02-26,6224.084630377283
2020-02-27,6658.5934416525
2020-02-28,6714.0844989539855
2020-02-29,6438.113405673095
2020-03-01,6252.870544596173
2020-03-02,6496.002946278753
2020-03-03,6769.479780312727
2020-03-04,6802.089503814007
2020-03-05,6738.001342622414
2020-03-06,6767.0096324718825
2020-03-07,6519.568124080382
2020-03-08,6606.334969226308
2020-03-09,6690.05567855223
2020-03-10,6630.309331869648
2020-03-11,6551.74196332242
2020-03-12,8376.728242503612
2020-03-13,7983.210557581955
2020-03-14,8088.853947996948
2020-03-15,7953.578555566942
2020-03-16,8178.021741099394
2020-03-17,8012.950415053834
2020-03-18,7960.7982784436645
2020-03-19,7321.387940069603
2020-03-20,7449.128186298
2020-03-21,7389.9646694228595
2020-03-22,7780.932099995251
2020-03-23,7318.525159105114
2020-03-24,7158.190088730529
2020-03-25,7266.24481527671
2020-03-26,7015.112964870148
2020-03-27,7325.914688176346
2020-03-28,7268.145777516256
2020-03-29,7580.34267528015
2020-03-30,7254.546380046062
2020-03-31,7184.399564168044
2020-04-01,7101.784852077095
2020-04-02,6966.325015132977
2020-04-03,6894.541994415224
2020-04-04,6840.140297397514
2020-04-05,6916.236958906382
2020-04-06,6185.6353727844735
2020-04-07,6231.775523782706
2020-04-08,5996.804132746755
2020-04-09,6007.29284547364
2020-04-10,6209.81984035831
