date,total_pnl,price_pnl,funding_pnl,costs,equity
2020-01-01,0.0,0.0,0.0,0.0,5000.0
2020-01-02,0.0,0.0,0.0,0.0,5000.0
2020-01-03,0.0,0.0,0.0,0.0,5000.0
2020-01-04,0.0,0.0,0.0,0.0,5000.0
2020-01-05,0.0,0.0,0.0,0.0,5000.0
2020-01-06,0.0,0.0,0.0,0.0,5000.0
2020-01-07,0.0,0.0,0.0,0.0,5000.0
2020-01-08,0.0,0.0,0.0,0.0,5000.0
2020-01-09,0.0,0.0,0.0,0.0,5000.0
2020-01-10,0.0,0.0,0.0,0.0,5000.0
2020-01-11,-1.0866259879843947,0.0,0.0,1.0866259879843947,4998.913374012016
2020-01-12,59.142169675400766,59.31081776731157,0.361964862771193,0.5306129546819982,5058.0555436874165
2020-01-13,-40.61319069643834,-41.376661109136876,0.9064118852062761,0.1429414725077296,5017.442352990978
2020-01-14,633.0681646151126,632.3305623948555,1.1642332864060352,0.42663106614901064,5650.510517606091
2020-01-15,-15.950236354825044,-17.706709659529494,2.0112893886843026,0.25481608397985755,5634.560281251265
2020-01-16,-57.64406580028381,-60.70462180749759,3.6389106862821436,0.5783546790683654,5576.916215450981
2020-01-17,141.56659707470396,140.27670187530177,2.570318889661452,1.280423690259252,5718.482812525685
2020-01-18,89.90222410391873,87.9392528474097,3.8673268067228856,1.9043555502138405,5808.385036629605
2020-01-19,-263.98801409459986,-282.8708111527326,20.841765375895662,1.9589683177629555,5544.397022535005
2020-01-20,-15.787944931139476,-19.843584166709388,5.274770030461493,1.2191307948915806,5528.609077603865
2020-01-21,48.049328681016476,47.14258345067803,1.7393618813143417,0.8326166509759046,5576.6584062848815
2020-01-22,-6.168431992821312,-7.137391736557563,1.7700953887351365,0.8011356449988865,5570.489974292061
2020-01-23,-272.2552361903206,-275.3849475220824,3.8852085442171695,0.7554972124553555,5298.23473810174
2020-01-24,-25.836389472728627,-28.656136889108257,3.231394026296327,0.4116466099166881,5272.398348629011
2020-01-25,-89.25637464266353,-90.80863564014787,1.8226793419908813,0.270418344506544,5183.141973986348
2020-01-26,280.33025982951773,278.6846567933127,2.079131650682972,0.4335286144779046,5463.472233815865
2020-01-27,142.13983595131728,141.61021397511328,1.7930200397912737,1.26339806358728,5605.612069767182
2020-01-28,313.7830588048822,308.6512781927623,6.298232344130562,1.1664517320106016,5919.395128572065
2020-01-29,-61.907283296104,-79.84297469638446,19.53240578564478,1.596714385364327,5857.48784527596
2020-01-30,433.07949932079185,424.4381190493993,10.086413427169047,1.4450331557765377,6290.567344596753
2020-01-31,-249.3222140241574,-264.786794204862,16.854068114315794,1.3894879336111243,6041.245130572595
2020-02-01,110.40509923866375,101.92836191476017,9.853151757844058,1.3764144339404782,6151.650229811259
2020-02-02,30.875265180827625,21.814425110858302,10.123876924678308,1.0630368547089917,6182.525494992087
2020-02-03,31.597736665605275,22.12011018167206,10.20223865796115,0.7246121740279389,6214.123231657692
2020-02-04,12.947728358499248,-1.245688522015186,15.031086364685974,0.8376694841715374,6227.070960016192
2020-02-05,782.7446616912964,773.2330738559705,10.492174615539824,0.9805867802139046,7009.8156217074875
2020-02-06,210.86467417711964,181.49655547387385,29.966430889534358,0.5983121862885645,7220.680295884607
2020-02-07,136.3141302224714,112.82822358248815,24.798059519928707,1.3121528799454159,7356.994426107079
2020-02-08,140.87668276909062,123.81559327086039,17.727806999435447,0.6667175012052375,7497.871108876169
2020-02-09,254.69398812093112,224.36668940533468,30.682827620918264,0.35552890532179315,7752.5650969971
2020-02-10,-233.54916130065345,-274.5717695476952,41.878285473740334,0.8556772266985875,7519.015935696447
2020-02-11,531.8812227826302,509.00401230036965,23.461837529933646,0.5846270476730516,8050.897158479077
2020-02-12,617.8804084815976,540.8711954207691,78.44993431796203,1.4407212571336023,8668.777566960674
2020-02-13,203.93128540643661,152.5437539837916,51.93290006214649,0.5453686395014642,8872.708852367112
2020-02-14,328.82171951845066,303.18475028927963,26.34552565190324,0.7085564227321559,9201.530571885562
2020-02-15,-782.0499165694426,-814.0466568725827,33.14609856760505,1.1493582644649654,8419.480655316118
2020-02-16,-298.3012405499394,-310.0369178308519,13.101631667315036,1.3659543864025547,8121.179414766179
