date,total_pnl,price_pnl,funding_pnl,costs,equity
2020-02-10,0.0,0.0,0.0,0.0,5000.0
2020-02-11,0.0,0.0,0.0,0.0,5000.0
2020-02-12,0.0,0.0,0.0,0.0,5000.0
2020-02-13,0.0,0.0,0.0,0.0,5000.0
2020-02-14,0.0,0.0,0.0,0.0,5000.0
2020-02-15,0.0,0.0,0.0,0.0,5000.0
2020-02-16,0.0,0.0,0.0,0.0,5000.0
2020-02-17,0.0,0.0,0.0,0.0,5000.0
2020-02-18,0.0,0.0,0.0,0.0,5000.0
2020-02-19,0.0,0.0,0.0,0.0,5000.0
2020-02-20,-1.47171005488618,0.0,0.0,1.47171005488618,4998.528289945114
2020-02-21,52.15886275526068,49.66238931970859,2.6953180189150805,0.19884458336299546,5050.687152700374
2020-02-22,-16.969705575064214,-19.852187389867375,3.09275294210321,0.21027112730004988,5033.71744712531
2020-02-23,115.26086555221588,110.92505381884291,4.46819724836539,0.13238551499241574,5148.978312677526
2020-02-24,-97.4461765086036,-100.07388962061206,2.763795633071299,0.13608252106283264,5051.532136168923
2020-02-25,-156.54269906039642,-158.96413340604045,3.0832210359593697,0.6617866903153496,4894.9894371085265
2020-02-26,-130.4227233302954,-132.03005200309224,2.5681573268918405,0.9608286540950037,4764.566713778231
2020-02-27,2.140160641642538,2.4383140645858106,0.07056136286493153,0.3687147858082042,4766.706874419873
2020-02-28,14.71816149927443,15.365379331832003,-0.12757357757441817,0.5196442549831541,4781.425035919147
2020-02-29,7.896068633949595,11.500503411304727,-2.5710506418104893,1.0333841355446445,4789.321104553097
2020-03-01,9.731809598588985,14.353014874491885,-3.8559812561254403,0.7652240197774582,4799.052914151686
2020-03-02,-257.5224104719447,-255.13770501461298,-1.7154625405917205,0.6692429167399729,4541.530503679742
2020-03-03,67.5579796477879,68.62900172208573,-0.9530528292689676,0.11796924502886615,4609.0884833275295
2020-03-04,-11.68150937706013,-10.24994861669821,-1.140897819845264,0.29066294051665464,4597.406973950469
2020-03-05,-144.81249959392977,-141.92889177749282,-2.4003263030955977,0.4832815133413503,4452.59447435654
2020-03-06,-78.57734662535539,-75.20870242401239,-3.0538943735175543,0.3147498278254525,4374.017127731184
2020-03-07,98.49873154027982,102.41865098768865,-3.5892175519488583,0.3307018954599941,4472.515859271464
