date,total_pnl,price_pnl,funding_pnl,costs,equity
2021-01-01,0.0,0.0,0.0,0.0,5000.0
2021-01-02,0.0,0.0,0.0,0.0,5000.0
2021-01-03,0.0,0.0,0.0,0.0,5000.0
2021-01-04,0.0,0.0,0.0,0.0,5000.0
2021-01-05,0.0,0.0,0.0,0.0,5000.0
2021-01-06,0.0,0.0,0.0,0.0,5000.0
2021-01-07,0.0,0.0,0.0,0.0,5000.0
2021-01-08,0.0,0.0,0.0,0.0,5000.0
2021-01-09,0.0,0.0,0.0,0.0,5000.0
2021-01-10,0.0,0.0,0.0,0.0,5000.0
2021-01-11,-3.1320668071309807,0.0,0.0,3.1320668071309807,4996.867933192869
2021-01-12,58.99853326480724,58.34487222739369,1.6776987579753044,1.0240377205617204,5055.866466457676
2021-01-13,603.5018658694792,601.2327058147714,2.9105811679773694,0.6414211132696687,5659.368332327155
2021-01-14,579.9136416625869,572.6029714250034,8.413038678068686,1.1023684404852043,6239.281973989742
2021-01-15,-108.66968327032109,-122.2466708248593,14.201514543766912,0.6245269892287464,6130.612290719421
2021-01-16,1063.2734252230557,1060.899931058608,3.1728195173537683,0.799325352905986,7193.885715942477
2021-01-17,217.54140932534713,216.5696459965469,1.5086093824587077,0.5368460536585191,7411.4271252678245
2021-01-18,65.64846016717885,55.06728180518116,11.201315396123148,0.620137034125469,7477.075585435003
2021-01-19,-264.3032388914114,-289.337700161962,26.416121513180517,1.3816602426299538,7212.772346543591
2021-01-20,294.45380129804926,294.9974654704478,0.5668370872974415,1.1105012596959536,7507.22614784164
2021-01-21,-1280.2643066607518,-1283.1607985853054,4.4509359617226405,1.5544440371688533,6226.961841180889
2021-01-22,699.4460793546507,700.340064200392,0.4007548563847376,1.294739702126086,6926.407920535539
2021-01-23,361.2749496963407,357.53442044240995,4.364791557969865,0.6242623040390815,7287.68287023188
2021-01-24,447.93995711038866,438.36715410399745,10.03154737121107,0.45874436481981073,7735.6228273422685
2021-01-25,-350.93523217401054,-363.3010209251608,13.022413947374709,0.6566251962243982,7384.687595168258
2021-01-26,489.4395413652415,491.5776509099352,-1.7197635162349056,0.41834602845887114,7874.1271365335
2021-01-27,-581.6743428631362,-581.4288058114269,0.7257080227119753,0.9712450744211745,7292.4527936703635
2021-01-28,-303.76769281149484,-306.5342513156247,3.574165255233976,0.8076067511040198,6988.685100858868
2021-01-29,334.9283857913862,318.99480291596524,17.367070585239397,1.4334877098184746,7323.613486650254
2021-01-30,526.8421297372093,523.3328809102888,4.347784848540312,0.8385360216197315,7850.455616387464
2021-01-31,4.729255931725206,-11.254658583859381,17.434238183117905,1.4503236675333295,7855.184872319189
2021-02-01,346.8679497659056,343.39321333439204,4.434098496993814,0.9593620654801764,8202.052822085094
2021-02-02,23.440132853023602,9.739634845394518,14.643836136587243,0.9433381289581594,8225.492954938118
2021-02-03,604.3930698888993,587.0412222230535,18.830957624468287,1.4791099586224044,8829.886024827018
2021-02-04,600.8931907976906,587.3690496076309,14.594375646387046,1.0702344563271802,9430.779215624709
2021-02-05,876.6328868092223,862.5505856928189,15.711335871697234,1.6290347552938265,10307.41210243393
2021-02-06,43.80554812876737,45.217386733456316,0.2317110033195291,1.6435496080084795,10351.217650562698
2021-02-07,785.3755876119191,786.8716484007008,0.25605526283224733,1.7521160516137044,11136.593238174617
2021-02-08,1033.8480820498805,1021.2573539687567,13.549784643697151,0.9590565625730653,12170.441320224498
2021-02-09,955.4558514810137,915.5371567648424,41.44085613162408,1.522161415452969,13125.897171705512
2021-02-10,2307.6814702568313,2271.8424704074087,38.63598592711429,2.7969860776900957,15433.578641962344
2021-02-11,123.78722436918024,88.8703689916315,36.36484552978606,1.4479901522372647,15557.365866331524
2021-02-12,401.3916045440488,352.69022541578335,49.635664633130794,0.9342855048654268,15958.757470875573
2021-02-13,222.01791550160334,161.0187677715729,62.04628311709359,1.04713538706324,16180.775386377176
2021-02-14,-275.989860240991,-334.3071792535541,59.13824123260451,0.8209222200413911,15904.785526136186
2021-02-15,-173.70001362230926,-190.87575714563238,17.77080741395202,0.5950638906288778,15731.085512513877
2021-02-16,-48.329398134856596,-74.1816364386556,26.613903577475416,0.7616652736764222,15682.75611437902
2021-02-17,537.2668564768755,508.0327540344468,29.88267404221606,0.6485715997873387,16220.022970855896
2021-02-18,275.119125543818,217.98659041598867,57.65036912096225,0.5178339931329131,16495.142096399715
2021-02-19,1196.6301685583624,1144.059808621164,53.643086911241554,1.0727269740434802,17691.772264958076
2021-02-20,165.0195242397865,100.02154279031001,65.97940677698736,0.9814253275108964,17856.791789197865
2021-02-21,324.5894758714249,303.0450653785759,22.240532017767602,0.6961215249186014,18181.38126506929
2021-02-22,-459.3676935693738,-473.32716519598614,14.575626936690389,0.6161553100778648,17722.013571499916
2021-02-23,-1216.618633366695,-1216.6517297704995,1.0512811171585768,1.0181847133541313,16505.39493813322
2021-02-24,479.8758203099191,476.59707719640505,3.8623088712599936,0.5835657577459951,16985.27075844314
2021-02-25,-598.6504846180293,-602.271824046938,4.259095303624163,0.6377558747153707,16386.62027382511
2021-02-26,73.9304229125078,72.05454326551681,2.161808445955786,0.2859287989648177,16460.55069673762
2021-02-27,222.72881309049785,217.4568677445866,5.4834489220828875,0.21150357617163887,16683.279509828117
2021-02-28,-90.31934950343748,-92.80580022015656,2.911317496407851,0.4248667796887676,16592.960160324677
2021-03-01,844.7827477610293,840.230498876371,4.762120128759085,0.2098712441008001,17437.74290808571
2021-03-02,-224.80119930777806,-230.90010017752422,6.442900234113908,0.3439993643677968,17212.94170877793
2021-03-03,176.90008909457939,168.53979408100093,8.560807477968051,0.2005124643896296,17389.841797872512
2021-03-04,-337.94215987887407,-346.7300267524045,9.13689202172115,0.34902514819073766,17051.899637993636
2021-03-05,-33.83091974028471,-38.95560145604743,5.383102068673381,0.2584203529106723,17018.06871825335
2021-03-06,97.72623007172865,91.05158697193426,6.799183569189572,0.12454046939516805,17115.794948325078
2021-03-07,466.34072872510035,456.8286584707908,9.63835418218861,0.12628392787899628,17582.13567705018
2021-03-08,279.2190557143557,267.16446642746905,12.372264863843927,0.3176755769572894,17861.354732764536
2021-03-09,744.8884856496304,714.6782291157177,30.673169638204822,0.4629131042920881,18606.243218414165
2021-03-10,-279.4441806132527,-305.10390475186995,26.03720273015261,0.37747859153535146,18326.799037800913
