date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,SOLUSDT_PERP,XRPUSDT_PERP
2023-10-18,-265469.6438686808,347911.93556254066,175904.61730082406,-56917.00826376032,47977.90502576161
2023-10-19,-266961.7888236767,351009.7627376257,173119.9891286979,-55458.09943973099,46811.414151998004
2023-10-20,-268482.96468075184,354109.2113697546,170243.82566511116,-53960.601467375236,45805.700077144546
2023-10-21,-269929.00527018635,357506.2485527447,167439.7333906004,-52397.79779557225,45015.67379588286
2023-10-22,-271264.4633890615,361420.43087971566,165300.07187135777,-50641.5316929486,44161.241863595234
2023-10-23,-272032.0351092379,365897.9512144196,164621.9722115133,-47490.48537308456,43235.4798981841
2023-10-24,-272416.12422429846,371547.29734790645,164232.72659457207,-44141.348357948744,43007.297778808555
2023-10-25,-272724.4178924123,377116.64219754405,164336.9178665048,-40551.53600960451,43435.65564078013
2023-10-26,-273008.0482325804,381639.8894731657,165123.77831355206,-37042.31284935206,44332.69441769067
2023-10-27,-273008.0482325804,386167.3860702811,166438.66668171668,-33667.98494060682,45115.9815436654
2023-10-28,-272347.8919658411,390251.6445460483,168003.26159156256,-30735.78962132752,45874.776572033734
2023-10-29,-271253.5330291832,393805.96430645743,169758.43945502385,-28152.762116581463,46887.89250675941
2023-10-30,-269986.85277209675,396913.5602912995,171688.75030084743,-25864.86792303358,48295.41122545944
2023-10-31,-268753.7524274357,399873.4199489827,173868.76426815536,-23794.80861278853,49852.37794556221
2023-11-01,-267365.69492365624,402518.4811815752,176140.2427778501,-21947.87310539063,51700.84519209758
2023-11-02,-265993.06521916745,405183.63600034564,178229.7748271168,-20112.80248968405,53738.458003865075
2023-11-03,-264611.8598477482,407691.8455039616,180412.69843270833,-18430.27990989534,55983.59694344961
2023-11-04,-263286.63896099443,410156.1110347705,182784.41995664017,-16788.41848376577,58180.52757582553
2023-11-05,-261722.8705859858,412622.20842651656,185419.0143023954,-15259.702472534127,59987.35145208396
2023-11-06,-260287.3433833467,415188.56872976903,188177.3796180304,-13630.692435750365,61598.08859377362
2023-11-07,-259141.55817222726,417949.87416282756,191035.23841197166,-11860.070037930309,63062.516757834324
2023-11-08,-258000.7164004052,420722.9442488579,193888.42717033153,-10091.800873924658,64527.14697761638
2023-11-09,-256481.45759021124,424005.8992971684,195254.22224486645,-7902.4325564122955,66169.76972706462
2023-11-10,-254672.0643682867,427523.239942628,196799.85709708172,-6485.497175169259,67880.46562622217
2023-11-11,-252882.38007085433,430987.6813432818,198452.34611733348,-5119.97597323893,69608.32970595392
2023-11-12,-250987.93318266838,434405.8822040278,200210.54992379004,-3905.0191982741135,71322.52137560061
2023-11-13,-249252.79552367757,437867.82892303274,202161.5523679833,-2939.5916446033343,73209.00699974081
2023-11-14,-247315.04780387273,441272.6824288671,204104.611231564,-1899.1771421651988,74882.93240808281
2023-11-15,-245533.1224106473,444325.4230274265,206224.8497763985,-702.006415803572,76730.8571451018
2023-11-16,-243995.44710985816,447448.33320182766,208489.02601738356,597.8495695815095,78506.23944354137
2023-11-17,-242202.30692457545,450567.99196608865,210572.2658727302,2100.1936004580557,80007.85660777446
2023-11-18,-240258.92122651607,453649.6297711153,212521.2195497775,3769.827623886352,81364.24540421285
2023-11-19,-238259.64371025172,456583.38358302583,214365.96065780046,5491.167095067206,82865.13349683417
2023-11-20,-236211.84001858605,459601.1504179687,216327.33818268962,7025.3263665160475,84304.02617388764
2023-11-21,-235928.26308639793,462625.428241982,218441.185954726,9055.081008422914,85509.80115695007
2023-11-22,-235685.4575163541,465353.295783786,220681.44223983015,11243.488599701108,86667.51744417797
2023-11-23,-235464.56791628274,468520.90708997194,223604.50295932475,13450.589271801507,88120.96592160227
2023-11-24,-235316.65477992932,471781.40314100013,226750.2775135048,15426.928489180957,89590.44296266114
2023-11-25,-235274.50677380303,475052.17809004796,230036.0025676888,17325.67774946293,91093.04569302106
2023-11-26,-235274.50677380303,478359.39476787794,233412.5000279624,19159.82691334393,92575.18239103648
2023-11-27,-235431.18162440186,481828.8336556426,236741.40165333584,20889.067486348806,93890.9264542947
2023-11-28,-235661.41269881776,485339.49772558286,240038.19642141648,22620.151745775853,95122.15228243083
2023-11-29,-236034.4096707076,488925.7699327869,243159.0007761852,24385.08492102087,96277.14557332323
2023-11-30,-236574.86859850338,492469.0766106036,246295.98503758266,26124.69646656585,97316.78416076826
2023-12-01,-237146.26219145244,496086.1666023122,249563.6711698429,27829.33737457023,98155.97353584597
2023-12-02,-237705.60529501294,499944.14194615,252821.44916033905,29436.426249534303,98873.78822298744
2023-12-03,-238341.5715755503,504159.2967572941,256210.03799813817,31017.647538299352,99052.85700474179
2023-12-04,-239030.26820154217,508159.0487072447,259741.35492297553,32465.942212898473,99384.79682936287
2023-12-05,-239595.3962671559,511921.82449320547,263307.1250217382,33939.71184914039,100017.35324278382
2023-12-06,-240293.6665466093,515965.3285855898,266899.2231510117,35424.74011722071,99836.25401197544
2023-12-07,-241084.82378554298,520019.6265655219,270408.61992538173,37006.59407353322,99899.54806242719
2023-12-08,-241971.4483948438,523622.6628269437,273875.0164423778,38482.78339197184,100467.30135626985
2023-12-09,-243144.94523446728,527147.8964613867,276749.37989097653,40055.024980170405,101321.96584540611
2023-12-10,-244120.8765886402,530571.047790793,279554.6488976721,41687.594032490866,102485.04510281082
2023-12-11,-244952.95459416724,534074.343191033,282922.20218116516,43871.2585409643,102598.4539050772
2023-12-12,-244681.1821672402,537714.4501553007,286288.0896178496,46298.50406268478,102303.46625467681
2023-12-13,-242925.4765932354,540621.5944983119,288957.66684032185,48548.998971104375,101886.38830258464
2023-12-14,-240348.48834164435,543427.9818568301,291534.8669818713,50532.05937179206,101830.02445493107
2023-12-15,-237889.09303444836,546324.3641736358,293976.73479830014,52456.37085650683,101551.98138007641
2023-12-16,-235244.6269219526,549243.7095654241,296447.4110341459,54274.623901521096,101404.72216522056
2023-12-17,-232809.36494192248,552140.8202887193,298977.4650606965,56054.880516500976,101047.40551007619
2023-12-18,-230549.99725540658,555038.6037883277,301695.9941110919,58066.236570465895,100934.44180056079
2023-12-19,-228450.01440597387,558200.6420736358,304401.6339203422,60098.57562647472,100934.44180056079
2023-12-20,-225403.88023526978,560893.5488386007,306595.081353735,62029.25298600924,100797.60752915712
2023-12-21,-221691.90742843808,563063.5999032885,307692.6700952543,64092.06256890397,99840.02972509066
2023-12-22,-218180.78784056788,565031.2777515372,308794.0871855108,65923.43969013334,98251.62137269531
2023-12-23,-214666.00261425713,566929.9138986205,310041.26102888555,67711.94551891519,96700.72241824598
2023-12-24,-211259.94832823979,568689.6481985955,311185.4655120831,69650.34830631751,94949.11827483813
2023-12-25,-207684.23969502747,570521.3875380144,312393.2419368354,71718.31256218227,93632.30692808649
2023-12-26,-204538.56389743608,572345.7014087322,313596.1299515777,73886.17207427345,91973.04412322918
2023-12-27,-201159.16757483204,574266.7382962881,314613.09754542063,75910.82127488166,90315.09412784014
2023-12-28,-197374.13836727027,575894.9761647349,315942.31143288966,77481.51952832348,88628.27334475961
2023-12-29,-193564.3213524283,577154.7142013886,317194.51793836633,79235.56173429254,86704.07710770109
2023-12-30,-189593.2492267584,578145.1454306883,318407.06021781533,80917.32764367315,84559.88865150016
2023-12-31,-185676.91339114506,578944.2641699072,319515.337273651,82632.82218217372,82099.11482066866
