date,AAVEUSDT_PERP,ADAUSDT_PERP,ALGOUSDT_PERP,ATOMUSDT_PERP,AVAXUSDT_PERP,AXSUSDT_PERP,BCHUSDT_PERP,BNBUSDT_PERP,BTCUSDT_PERP,DOGEUSDT_PERP,DOTUSDT_PERP,EOSUSDT_PERP,ETCUSDT_PERP,ETHUSDT_PERP,FILUSDT_PERP,FTMUSDT_PERP,ICPUSDT_PERP,LINKUSDT_PERP,LTCUSDT_PERP,MANAUSDT_PERP,MATICUSDT_PERP,NEOUSDT_PERP,SANDUSDT_PERP,SOLUSDT_PERP,THETAUSDT_PERP,TRXUSDT_PERP,UNIUSDT_PERP,VETUSDT_PERP,XLMUSDT_PERP,XRPUSDT_PERP
2021-04-27,0.0,700.4057198609296,0.0,495.04398775578795,0.0,0.0,746.523443832324,914.0149879159887,528.3207693534027,0.0,0.0,605.9715646293333,728.2445271889583,1392.046514638307,0.0,0.0,0.0,667.8939715920927,1009.3943976636989,0.0,0.0,0.0,0.0,0.0,0.0,586.0159072750114,0.0,550.653176669215,523.5466429404464,547.0556868529145
2021-04-28,0.0,766.4070533609165,0.0,525.6041331494512,0.0,0.0,754.305631970969,887.4911342043538,545.6066190085139,0.0,0.0,583.3347519797941,745.2086569520752,1407.7116961598433,0.0,0.0,0.0,660.4341194630482,992.2963364664886,0.0,0.0,0.0,0.0,0.0,0.0,586.0159072750114,0.0,512.8995749062927,513.6035784233319,520.7386278815363
2021-04-29,0.0,781.2108000427072,0.0,525.6041331494512,0.0,0.0,730.5374399347943,952.5835124407618,528.4015497175774,0.0,0.0,575.1078730912556,737.896716883314,1429.409929353579,0.0,0.0,0.0,641.0572164864689,992.2963364664886,0.0,0.0,0.0,0.0,0.0,0.0,592.0672715994127,0.0,458.94651657032676,513.6035784233319,541.9684352264635
2021-04-30,0.0,804.3529646065281,0.0,530.2004466081515,0.0,0.0,722.3055650367995,933.0798505964327,551.4331602237248,0.0,0.0,606.7586323929512,731.1011978701754,1362.2017602260698,0.0,0.0,0.0,645.0374441943474,962.1157238556996,0.0,0.0,0.0,0.0,0.0,0.0,606.7882818063883,0.0,440.6840692188001,546.3610161703903,557.5798871935385
2021-05-01,0.0,823.1888545912688,0.0,577.5940861838344,0.0,0.0,712.009621442658,905.3295235334958,593.4366965673174,0.0,0.0,645.8137458440143,686.6156920198312,1332.7771943000514,0.0,0.0,0.0,699.445038080772,962.1157238556996,0.0,0.0,0.0,0.0,0.0,0.0,555.11976856348,0.0,422.3076564140279,525.2229809440224,562.4527069063015
2021-05-02,0.0,835.4270336894162,0.0,590.508302661923,0.0,0.0,705.0942297603145,938.2623974227386,579.3356152364644,0.0,0.0,637.9511466845075,709.7143453241583,1377.8758903120668,0.0,0.0,0.0,633.3739138699374,948.4990740743061,0.0,0.0,0.0,0.0,0.0,0.0,520.1318786622289,0.0,422.3076564140279,565.9996376071578,538.0819098593201
2021-05-03,0.0,794.8597924569024,0.0,626.077151381765,0.0,0.0,764.938526365834,995.1680657850382,518.4013166410901,0.0,0.0,643.2252839808456,764.2902624135792,1126.0335011551213,0.0,0.0,0.0,712.1628086531706,990.4503250831245,0.0,0.0,0.0,0.0,0.0,0.0,507.50435192774046,0.0,413.31326111075947,581.8831369062581,561.6922161387704
2021-05-04,0.0,777.2790931420706,0.0,591.6564820291863,0.0,0.0,815.4217947933519,850.1708350274071,384.49415304773095,0.0,0.0,587.997712317992,764.2902624135792,1163.489756772935,0.0,0.0,0.0,938.3455081748416,1209.1117830750259,0.0,0.0,0.0,0.0,0.0,0.0,445.85332220399937,0.0,365.5896143847321,541.4432789227037,561.6922161387704
2021-05-05,0.0,777.2790931420706,0.0,657.6458355150063,0.0,0.0,529.6725823270613,956.595229433932,401.82326347913164,0.0,0.0,475.3528152482652,728.7808099035358,1246.8842089140949,0.0,0.0,0.0,1049.1341262301132,1131.8885231509907,0.0,0.0,0.0,0.0,0.0,0.0,445.85332220399937,0.0,382.6706004076703,574.1158263267868,640.180446319841
2021-05-06,0.0,675.510686652357,0.0,670.2128211778567,0.0,0.0,709.1626865629278,893.010875278276,236.44047806216906,0.0,0.0,468.1098557884918,728.7808099035358,1279.2658327437882,0.0,0.0,0.0,997.1155087232296,1240.8347243792746,0.0,0.0,0.0,0.0,0.0,0.0,383.57118464982966,0.0,382.6706004076703,617.9813158861634,711.8284777168831
2021-05-07,0.0,765.5394822926055,0.0,736.0590781423963,0.0,0.0,585.2013606571466,838.0998052459408,267.3455780418889,0.0,0.0,404.66614216480036,601.7369336584939,1324.9350658489354,0.0,0.0,0.0,1170.1233034450877,1188.7065469767736,0.0,0.0,0.0,0.0,0.0,0.0,334.68137529029,0.0,424.32504266087483,662.027161021505,696.5531245532583
2021-05-08,0.0,765.5394822926055,0.0,814.2495952987314,0.0,0.0,601.907341079325,838.0998052459408,263.32354448344466,0.0,0.0,448.4249561647519,631.1800708341868,1211.3999523054738,0.0,0.0,0.0,1154.3645708307645,1188.7065469767736,0.0,0.0,0.0,0.0,0.0,0.0,309.85706245441736,0.0,438.77785497613024,662.027161021505,676.5662073843395
2021-05-09,0.0,897.3384010597393,0.0,852.592481119742,0.0,0.0,588.0058873259798,857.1558926732769,228.0049896705683,0.0,0.0,441.8889672974162,534.8932216846879,1181.8659893332951,0.0,0.0,0.0,1144.0435923638115,1115.0320228898217,0.0,0.0,0.0,0.0,0.0,0.0,306.63200277992104,0.0,486.61856202563433,729.86716951242,636.060820263685
2021-05-10,0.0,1039.6067733487498,0.0,669.6558293492956,0.0,0.0,662.323223602977,953.422581486293,79.1862026294477,0.0,0.0,393.4659665348175,518.4041698979157,1440.311489475893,0.0,0.0,0.0,948.1388428601147,1167.2080637762601,0.0,0.0,0.0,0.0,0.0,0.0,231.5352151180229,0.0,370.2165243138778,951.0510824524677,575.4740351538666
2021-05-11,0.0,1046.9254992349881,0.0,710.8903677555112,0.0,0.0,629.8036226708296,953.422581486293,118.23048198832149,0.0,0.0,356.38404364706753,518.4041698979157,1338.2476152998195,0.0,0.0,0.0,938.6527108848145,1060.0606916257675,0.0,0.0,0.0,0.0,0.0,0.0,320.62987288750935,0.0,394.06940438421736,974.1858206689232,635.6816427763581
2021-05-12,0.0,1190.843136545419,0.0,746.5712077096674,0.0,0.0,650.9383975923483,1032.525179117041,54.556576571482374,0.0,0.0,281.8080773203499,518.4041698979157,1596.3986555208705,0.0,0.0,0.0,835.6905965124324,960.8032420371577,0.0,0.0,0.0,0.0,0.0,0.0,320.62987288750935,0.0,313.86378069953525,779.6201803152667,718.7120358376076
2021-05-13,0.0,1071.892270749781,0.0,746.5712077096674,0.0,0.0,633.1707778853406,891.9394281896402,92.72768543959194,0.0,0.0,358.28151747984566,518.4041698979157,1495.6918260415791,0.0,0.0,0.0,844.2238005261554,960.8032420371577,0.0,0.0,0.0,0.0,0.0,0.0,367.58285251413275,0.0,350.80202091196315,894.1982825588766,775.6892589979994
2021-05-14,0.0,1082.2803998596346,0.0,786.7772983781573,0.0,0.0,613.6937807239276,869.7400615929266,53.709487343456786,0.0,0.0,431.11821404098527,547.7486943919306,1424.766984849655,0.0,0.0,0.0,873.0444333708544,929.6257662584894,0.0,0.0,0.0,0.0,0.0,0.0,402.29440290461196,0.0,363.8198073574465,874.7482115752259,746.6324573526961
2021-05-15,0.0,1279.0361788557439,0.0,806.314756490885,0.0,0.0,613.6937807239276,764.6491208669819,54.57910583223993,0.0,0.0,450.1106432261068,557.5396175785914,1123.8752709172536,0.0,0.0,0.0,728.5046280710302,929.6257662584894,0.0,0.0,0.0,0.0,0.0,0.0,450.998465017218,0.0,363.8198073574465,1004.2527633645058,884.4626960348961
2021-05-16,0.0,1372.325947254249,0.0,827.1059484145168,0.0,0.0,622.7988095192586,724.4855338181274,-33.69618740042017,0.0,0.0,450.1106432261068,557.5396175785914,1123.8752709172536,0.0,0.0,0.0,670.2004442117936,897.0769843303686,0.0,0.0,0.0,0.0,0.0,0.0,423.0580620439289,0.0,333.1665012668602,1070.1762829232446,884.4626960348961
2021-05-17,0.0,1227.043555538529,0.0,687.5766894402267,0.0,0.0,666.200961783371,617.4405409343719,-216.09060779654703,0.0,0.0,483.90953214116496,635.8429094478835,998.685815165069,0.0,0.0,0.0,608.1997135025063,924.7744613478644,0.0,0.0,0.0,0.0,0.0,0.0,457.2989143247438,0.0,327.31175230618436,1070.1762829232446,1072.3923228612166
2021-05-18,0.0,1199.0838710017163,0.0,687.5766894402267,0.0,0.0,674.3881694248449,516.0343316249086,-307.1317288486518,0.0,0.0,483.90953214116496,623.1719145086454,974.2320644676793,0.0,0.0,0.0,632.4732200116316,909.505672931143,0.0,0.0,0.0,0.0,0.0,0.0,475.3585603517403,0.0,320.2160334633444,1070.1762829232446,1116.4960692203476
2021-05-19,0.0,1367.553752720636,0.0,442.84581399495084,0.0,0.0,746.0722660612284,453.8405550912304,-338.81029567103116,0.0,0.0,524.9128158245661,831.3658009704377,1047.896794940856,0.0,0.0,0.0,514.7670242305122,668.5279265799346,0.0,0.0,0.0,0.0,0.0,0.0,495.7884342309953,0.0,397.4717700316817,1010.1313320948419,1160.0154175570958
2021-05-20,0.0,1442.5779543103315,0.0,427.49791641274885,0.0,0.0,746.0722660612284,463.95103663181845,-280.4790305835004,0.0,0.0,524.9128158245661,967.1251727127157,1024.2577172010633,0.0,0.0,0.0,502.9818422754338,609.9569380196078,0.0,0.0,0.0,0.0,0.0,0.0,439.1832765468774,0.0,419.8514400223485,974.7731640839266,1179.2171916639643
2021-05-21,0.0,1253.6873053167155,0.0,269.9359768758885,0.0,0.0,569.1677945503574,330.0244451767541,-342.1792728402739,0.0,0.0,430.3126062350877,877.7684614840101,880.7038243286577,0.0,0.0,0.0,379.7681291078602,449.2416215315467,0.0,0.0,0.0,0.0,0.0,0.0,307.81306364834643,0.0,331.0561677342018,767.745130576102,959.7681254346551
2021-05-22,0.0,1159.965363221528,0.0,147.7465753120894,0.0,0.0,428.9687798535009,222.5374948597268,-367.49827650012753,0.0,0.0,347.21211815252286,769.1716159101201,765.2329153991454,0.0,0.0,0.0,276.8864600060292,319.25867471452636,0.0,0.0,0.0,0.0,0.0,0.0,198.1459507701154,0.0,262.60473440963887,611.2080140884652,740.9872996308309
2021-05-23,0.0,1055.1911946670866,0.0,53.906621020065785,0.0,0.0,299.5894902992693,99.23756749653306,-531.9181737118911,0.0,0.0,256.3561673470753,682.3134487199709,665.8575972925715,0.0,0.0,0.0,172.95448433055316,166.91219428386592,0.0,0.0,0.0,0.0,0.0,0.0,52.55897004633806,0.0,195.65744073299675,499.20719146499346,547.330851172149
2021-05-24,0.0,1074.0791465968114,0.0,46.05987875792959,0.0,0.0,346.00709413009315,160.96861350498006,-384.3361406712412,0.0,0.0,277.9405608620635,819.8825031864304,697.7890818979658,0.0,0.0,0.0,194.1685292437417,173.15225910347448,0.0,0.0,0.0,0.0,0.0,0.0,31.757126043557555,0.0,221.7768607361042,507.1445440692574,562.3017329503582
2021-05-25,0.0,1115.5433257888963,0.0,-3.197442310920451e-13,0.0,0.0,308.82567702382397,142.54774960171716,-433.4850301771908,0.0,0.0,270.370280968503,942.0037327754644,748.9432320367102,0.0,0.0,0.0,198.31242553965643,140.25261635056538,0.0,0.0,0.0,0.0,0.0,0.0,-8.226247140563395,0.0,221.7768607361042,474.0556168642564,522.5321036255107
2021-05-26,0.0,1286.5301236266705,0.0,8.105166062325571,0.0,0.0,319.78723650195377,142.54774960171716,-426.1434140515329,0.0,0.0,310.6284164372551,995.1016582411485,802.3297599189628,0.0,0.0,0.0,287.7312732752123,152.6040643272037,0.0,0.0,0.0,0.0,0.0,0.0,-2.824407374646398e-13,0.0,288.8060637264349,474.0556168642564,535.8535213435139
2021-05-27,0.0,1252.4506180597539,0.0,-11.808760993043462,0.0,0.0,319.78723650195377,108.73181753608482,-460.1239487582468,0.0,0.0,387.3101015569177,977.3652086981717,779.5539150017213,0.0,0.0,0.0,282.19661501656947,145.17143964486814,0.0,0.0,0.0,0.0,0.0,0.0,-26.755825697356094,0.0,288.8060637264349,427.8944328676251,490.011460442572
2021-05-28,0.0,1228.3844553203105,0.0,-62.91558613916722,0.0,0.0,282.1354927032948,108.73181753608482,-566.9378704274245,0.0,0.0,363.6022434253125,977.3652086981717,672.575108794846,0.0,0.0,0.0,235.33462640769056,105.18976686650655,0.0,0.0,0.0,0.0,0.0,0.0,-81.8250878093624,0.0,254.99627530633768,394.7154955053022,426.6372698803185
2021-05-29,0.0,1333.796286497321,0.0,-150.322193029427,0.0,0.0,191.3583565802702,13.936621566652036,-893.8431918178435,0.0,0.0,431.83365651267536,1095.4349788878187,691.6053193112754,0.0,0.0,0.0,195.05794279575937,45.18912662169796,0.0,0.0,0.0,0.0,0.0,0.0,-178.34732113317864,0.0,219.8959046863013,350.32619947261503,370.4480394054355
2021-05-30,0.0,1679.5780019572564,0.0,-276.0973733129182,0.0,0.0,89.74071976835631,112.49858986161962,-1147.9524187513323,0.0,0.0,480.6533123219871,1259.4358699010913,751.2745166097687,0.0,0.0,0.0,187.53403445408742,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,0.0,0.0,-254.12262913178137,0.0,219.8959046863013,324.74194080948195,411.1388177440692
2021-05-31,0.0,1836.172318128448,0.0,-308.44338635832537,0.0,0.0,18.404886037392387,146.19922443177643,-1103.3312996516452,0.0,0.0,535.2222941523447,1259.4358699010913,820.5120380614937,0.0,0.0,0.0,276.21330390606715,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,0.0,0.0,-239.7328302562017,0.0,271.884214973421,324.74194080948195,559.2293326312554
2021-06-01,0.0,2257.7557559339866,0.0,-401.79242195945926,0.0,0.0,-58.766151210080764,122.06102879094536,-1349.1142286850218,0.0,0.0,600.830227951719,1440.3459645751684,933.0829249787585,0.0,0.0,0.0,321.52144098590543,-32.38422386136477,0.0,0.0,0.0,0.0,0.0,-320.2723939734913,-278.475260631232,0.0,298.2298198220092,391.6925212352207,687.6142035228327
2021-06-02,0.0,2302.0351992257756,0.0,-401.79242195945926,0.0,0.0,-124.37563826083091,164.67063334380612,-1349.1142286850218,0.0,0.0,619.1441940373347,1440.3459645751684,978.3561726183764,0.0,0.0,0.0,327.7083672757548,-48.019727047752895,0.0,0.0,0.0,0.0,0.0,-266.67814677561466,-256.520178026375,0.0,316.6936477709941,372.26138667154794,759.6767136574937
2021-06-03,0.0,2049.273222595806,0.0,-251.5935751920836,0.0,0.0,-132.53490903158192,226.08281379375168,-1016.7429214596714,0.0,0.0,553.7888929419724,1258.9737941705837,919.4991955780832,0.0,0.0,0.0,321.80407163733304,-27.847022229556117,0.0,0.0,0.0,0.0,0.0,61.16029744414601,-168.76537890388929,0.0,371.83748465014133,315.59449326444894,719.5168058355331
2021-06-04,0.0,1932.902347512891,0.0,-231.52418059873605,0.0,0.0,-193.86457734807456,200.31457156117938,-1067.4224731890188,0.0,0.0,511.3723261975045,1208.6096091516797,919.4991955780832,0.0,0.0,0.0,273.365201541642,-74.2055346484082,0.0,0.0,0.0,0.0,0.0,182.3138862705552,-146.3285350622877,0.0,401.35386270105266,222.91396088496487,665.2097308586018
2021-06-05,0.0,2086.723914187887,0.0,-283.4834190362372,0.0,0.0,-295.20561766375715,200.31457156117938,-1329.5369067698762,0.0,0.0,511.3723261975045,1344.4022379776331,1013.3890159158494,0.0,0.0,0.0,227.86276515574065,-163.40239452374703,0.0,0.0,0.0,0.0,0.0,290.4782510748092,-187.1605391089006,0.0,428.7803015725463,137.72574864092314,616.246459377255
2021-06-06,0.0,2249.0068822169974,0.0,-314.78352793274945,0.0,0.0,-395.68785842798525,205.23523318116796,-1571.5895333496242,0.0,0.0,511.3723261975045,1474.7026678242898,1149.0192576640693,0.0,0.0,0.0,195.10969618533323,-237.09424498536868,0.0,0.0,0.0,0.0,0.0,369.0564388498733,-191.35609832963272,0.0,465.0547165724415,61.247406861903244,616.246459377255
2021-06-07,0.0,2031.3299602965444,0.0,-377.4917293990703,0.0,0.0,-523.1411554121966,102.81047029607093,-1721.1813721149674,0.0,0.0,367.8137533004375,1273.7717439698372,1102.1341309804122,0.0,0.0,0.0,72.4702322242689,-345.09026110991476,0.0,0.0,0.0,0.0,0.0,446.7560538293436,-348.83805413179084,0.0,370.05051370966873,-104.10336836071079,398.89635124793335
2021-06-08,0.0,1970.2517292186697,0.0,-468.91864267333256,0.0,0.0,-639.2312815014001,-9.947598300641403e-14,-1918.842287742312,0.0,0.0,263.1925349456035,1156.599124587422,993.270586360783,0.0,0.0,0.0,-38.156414543099956,-463.3843588954424,0.0,0.0,0.0,0.0,0.0,511.38109964301077,-299.1771985489866,0.0,301.52520772456063,-247.96661331088958,273.1342913520852
2021-06-09,0.0,2108.067730136531,0.0,-532.5163991646809,0.0,0.0,-706.3111273824614,-9.947598300641403e-14,-1191.0038940814438,0.0,0.0,238.47926962517687,1290.2243023677495,1022.9009797284299,0.0,0.0,0.0,-92.90220691798461,-387.8202935744918,0.0,0.0,0.0,0.0,0.0,789.6472625131644,-350.0030785323756,0.0,362.2162814150864,-323.25778181813735,322.61234988153234
2021-06-10,0.0,1844.7316284911026,0.0,-599.5500622152451,0.0,0.0,-773.2075734658248,-79.58298158753261,-1023.2429305907904,0.0,0.0,141.94799158543606,1184.0231716433477,885.9239940555505,0.0,0.0,0.0,-185.77910382226622,-434.4310861043928,0.0,0.0,0.0,0.0,0.0,702.9762934496972,-531.9340283402335,0.0,323.9391982517481,-438.81076463511675,176.75721469760535
2021-06-11,0.0,1519.1461823490226,0.0,-709.7393612772454,0.0,0.0,-883.3424440055127,-169.9409104440103,-979.1811124854228,0.0,0.0,45.286176398731016,1074.5498585486669,723.8452138073095,0.0,0.0,0.0,-299.69004248524936,-534.54496154169,0.0,0.0,0.0,0.0,0.0,489.40936629892116,-805.1110885131236,0.0,216.45354882619375,-598.1436467536885,-4.831690603168681e-13
2021-06-12,0.0,1473.0838888983014,0.0,-848.3639856607656,0.0,0.0,-970.7870033569001,-251.59193181787245,-891.225509654822,0.0,0.0,-45.796258369679876,1074.5498585486669,631.9340133983063,0.0,0.0,0.0,-410.6142280233752,-642.2590471303835,0.0,0.0,0.0,0.0,0.0,348.925623258517,-1035.8822170120432,0.0,157.33215536716895,-744.0544397114146,-176.41672663663704
2021-06-13,0.0,1520.132917792478,0.0,-932.9472238596449,0.0,0.0,-970.7870033569001,-246.06061299306302,-417.08272844582865,0.0,0.0,-88.9302572540008,1127.158510617442,645.1397636038363,0.0,0.0,0.0,-464.1782304666185,-666.7833978843138,0.0,0.0,0.0,0.0,0.0,431.9862113905899,-1184.031426771754,0.0,282.64354352193504,-795.3774978218374,-217.3384165424692
2021-06-14,0.0,1520.132917792478,0.0,-932.9472238596449,0.0,0.0,-970.7870033569001,-230.5420236860609,-148.22098226081795,0.0,0.0,-98.89873376139539,1127.158510617442,703.7753334322438,0.0,0.0,0.0,-464.1782304666185,-617.1505907576494,0.0,0.0,0.0,0.0,0.0,585.9606603150776,-1288.684618051829,0.0,232.485045442698,-826.7697360943607,-249.02799597989247
2021-06-15,0.0,1472.2657912121697,0.0,-967.722914852688,0.0,0.0,-1006.1296043155006,-237.1988865493028,-59.01058951864633,0.0,0.0,-127.02662519924525,898.57043528479,703.7753334322438,0.0,0.0,0.0,-472.93516900357326,-617.1505907576494,0.0,0.0,0.0,0.0,0.0,616.8787315043095,-1422.4742030338246,0.0,163.09491519841347,-905.0856559596156,-330.2488116614772
2021-06-16,0.0,1288.6332541839788,0.0,-990.5132049033301,0.0,0.0,-1050.9334509939395,-291.6471607773254,-110.87575702519739,0.0,0.0,-189.90527325205474,630.573174096658,552.2723022003454,0.0,0.0,0.0,-501.70830414152493,-656.422958251247,0.0,0.0,0.0,0.0,0.0,666.468723964653,-1528.7179443389848,0.0,78.14598521986332,-1000.4982072853104,-462.6842993655903
2021-06-17,0.0,1163.5229991590675,0.0,-949.7142152033612,0.0,0.0,-1032.1555115112872,-312.91712782465527,-207.17712580850764,0.0,0.0,-244.66199280783988,508.9014358912477,451.37770071836417,0.0,0.0,0.0,-531.6392880186461,-686.0190366664092,0.0,0.0,0.0,0.0,0.0,825.8622007901663,-1442.399149380695,0.0,3.979039320256561e-13,-1086.7227479573883,-556.9294682623656
2021-06-18,0.0,836.9382001926033,0.0,-792.4529614090619,0.0,0.0,-936.4541945752226,-331.7163787768183,-263.5909224439928,0.0,0.0,-275.4424996947656,238.4208886633064,264.110853268937,0.0,0.0,0.0,-483.8883485444574,-627.9302915507116,0.0,0.0,0.0,0.0,0.0,665.6289776577988,-1252.5231643290126,0.0,-77.77854007044631,-1006.8097200743088,-565.0342637066175
2021-06-19,0.0,601.9537494219098,0.0,-741.4148849964814,0.0,0.0,-839.1876915683785,-307.2590707915051,-254.4888996924964,0.0,0.0,-304.8819266068655,103.2676487630921,181.84309260721614,0.0,0.0,0.0,-483.8883485444574,-643.5646760791666,0.0,0.0,0.0,0.0,0.0,546.5520353795974,-1144.895794795138,0.0,-142.79086119384323,-981.886412125238,-583.4608799223289
2021-06-20,0.0,594.8936573982602,0.0,-783.2393553810471,0.0,0.0,-883.4914406134076,-270.14528737806666,-303.5244615984598,0.0,0.0,-343.1471743683356,15.750092279941555,208.80447472441864,0.0,0.0,0.0,-515.3348603057298,-666.5863236691131,0.0,0.0,0.0,0.0,0.0,479.97009475903695,-1098.5262298433775,0.0,-192.12320850407528,-1039.389630741047,-625.8699326815389
2021-06-21,0.0,261.8115141879783,0.0,-551.8779616616505,0.0,0.0,-653.930910100592,-217.28652909090476,-249.75328315824783,0.0,0.0,-280.4115453158209,-93.38153503850685,66.77952544712309,0.0,0.0,0.0,-374.92529335056867,-473.1791381636999,0.0,0.0,0.0,0.0,0.0,79.57335220687474,-695.2986853055936,0.0,-159.3019936912327,-696.1239018226512,-498.91535319470336
2021-06-22,0.0,134.80952737931585,0.0,-577.959272257368,0.0,0.0,-709.3106454684458,-186.25464289753978,-292.3286469056605,0.0,0.0,-317.14583949718275,-211.24605733749632,-51.58505135280751,0.0,0.0,0.0,-395.9950358828488,-519.3366281204584,0.0,0.0,0.0,0.0,0.0,-45.12886441378896,-748.2860082833942,0.0,-206.57704321589512,-743.2667941964706,-568.8191424202945
2021-06-23,0.0,109.41336440003926,0.0,-611.2705979410333,0.0,0.0,-806.695306549909,-191.48997682125383,-248.55260437762684,0.0,0.0,-354.1372092847985,-239.64905168943056,-81.83615206861884,0.0,0.0,0.0,-451.2771754391585,-540.8801933559122,0.0,0.0,0.0,0.0,0.0,-112.37335083388645,-770.9060054621608,0.0,-251.6089498253271,-833.3243295575236,-663.5230975889172
2021-06-24,0.0,168.0063264093519,0.0,-681.3220319748644,0.0,0.0,-891.1932990662272,-211.4600155533412,-233.2515818052343,0.0,0.0,-403.6384300074933,-252.33397351747453,-150.86287428269307,0.0,0.0,0.0,-501.30597353764136,-590.0758215812488,0.0,0.0,0.0,0.0,0.0,-154.84570906823677,-746.1120237076321,0.0,-281.5457672366577,-911.6637894646584,-763.547028956141
2021-06-25,0.0,62.71575294191692,0.0,-651.9968271831816,0.0,0.0,-891.1932990662272,-270.9462726901667,-338.8539530144704,0.0,0.0,-403.6384300074933,-261.5669341601061,-233.71061201614452,0.0,0.0,0.0,-471.6295544193871,-590.0758215812488,0.0,0.0,0.0,0.0,0.0,-205.32697094872253,-670.2022155248535,0.0,-292.6977763893028,-851.6914254337165,-779.2740103177852
2021-06-26,0.0,6.405860223968212,0.0,-732.6548012410182,0.0,0.0,-937.0440534691993,-345.13886010346295,-328.2143726844554,0.0,0.0,-465.9630622923456,-295.35676973036874,-263.40868184244044,0.0,0.0,0.0,-512.7657397879361,-626.341409772909,0.0,0.0,0.0,0.0,0.0,-269.38862877011235,-737.5674799721214,0.0,-336.02172117597087,-915.3506923168383,-870.7709905298677
2021-06-27,0.0,67.75529506123428,0.0,-796.3546633242919,0.0,0.0,-978.7052262437579,-357.6350022828257,7.459253300688545,0.0,0.0,-528.4306835985813,-295.35676973036874,-194.52232008928735,0.0,0.0,0.0,-556.7892582194432,-626.341409772909,0.0,0.0,0.0,0.0,0.0,-295.6470244023075,-779.4315201240105,0.0,-373.3626186995403,-984.7341279910886,-957.2582234492991
2021-06-28,0.0,74.53528709138118,0.0,-835.4459025876789,0.0,0.0,-1035.8553778971284,-392.5550611315044,-97.35148130165813,0.0,0.0,-563.2603913633983,-324.10893991496334,-185.91003662857273,0.0,0.0,0.0,-582.5454088493177,-688.9790742700882,0.0,0.0,0.0,0.0,0.0,-331.0850122230164,-811.0033034479526,0.0,-394.00885626581925,-1019.5060879901935,-998.8293543797926
2021-06-29,0.0,82.2859762756771,0.0,-835.4459025876789,0.0,0.0,-1073.3718795847003,-443.888284797678,-142.26787225829815,0.0,0.0,-588.5004726759694,-166.76135640017424,-151.2758073249778,0.0,0.0,0.0,-599.6950555414693,-738.6902202382843,0.0,0.0,0.0,0.0,0.0,-354.9051709628722,-826.4775618008442,0.0,-394.00885626581925,-1019.5060879901935,-1021.563369680921
2021-06-30,0.0,76.24668301818906,0.0,-801.9553162544318,0.0,0.0,-1073.3718795847003,-466.5216010568419,-247.23303510853754,0.0,0.0,-588.5004726759694,-94.2554758713204,-123.6345041961888,0.0,0.0,0.0,-599.6950555414693,-768.0831673356103,0.0,0.0,0.0,0.0,0.0,-377.43766420741923,-826.4775618008442,0.0,-381.25297847126,-1019.5060879901935,-1021.563369680921
2021-07-01,0.0,74.8540914563119,0.0,-726.8131832418513,0.0,0.0,-1055.8730782389396,-446.74482054053675,-374.41218166991877,0.0,0.0,-577.2607751471328,-80.49901488225366,-132.02246000110196,0.0,0.0,0.0,-585.8153839006578,-749.2831150396422,0.0,0.0,0.0,0.0,0.0,-407.2238169442808,-805.7109368171684,0.0,-358.09137879148193,-972.2022397586541,-996.5787145643138
2021-07-02,0.0,157.07645004068567,0.0,-741.5441552263254,0.0,0.0,-1125.4953974104112,-370.4407761396845,-433.59067758597047,0.0,0.0,-611.8810001766306,-75.64975665434734,-74.5287418914788,0.0,0.0,0.0,-628.8868927746598,-806.8535965048918,0.0,0.0,0.0,0.0,0.0,-486.57522067710903,-841.7913343877245,0.0,-377.5087689198659,-1014.0654782491498,-1072.3309582602699
2021-07-03,0.0,191.95825930765668,0.0,-727.0013912032078,0.0,0.0,-1181.4361732505172,-375.42732412733994,-367.20255168722997,0.0,0.0,-639.2933637521639,12.423499585938174,-33.91285877504032,0.0,0.0,0.0,-662.5926966045653,-832.1455695537377,0.0,0.0,0.0,0.0,0.0,-552.2622781542402,-867.6829523314879,0.0,-385.8954130626732,-1063.3302058043396,-1116.2410247482467
2021-07-04,0.0,267.80050376284424,0.0,-702.47371090324,0.0,0.0,-1216.6140002344398,-433.34645021338565,-308.8577858700178,0.0,0.0,-654.7197887311835,-2.948752353404416e-13,6.963318810448982e-13,0.0,0.0,0.0,-690.1884601184696,-875.482288143633,0.0,0.0,0.0,0.0,0.0,-614.7363198264902,-891.1333392687818,0.0,-393.96992780370965,-1112.7792120238253,-1156.8810318532308
2021-07-05,0.0,337.40374377324423,0.0,-587.7723337523407,0.0,0.0,-1229.8456609509435,-468.7569527257656,-373.59136979661423,0.0,0.0,-670.4618854904105,66.56171900271251,6.963318810448982e-13,0.0,0.0,0.0,-690.1884601184696,-910.6404834089908,0.0,0.0,0.0,0.0,0.0,-669.5053939628035,-903.153774299021,0.0,-407.1660229588244,-1142.5984007913648,-1156.8810318532308
