date,equity
2020-02-10,5000.0
2020-02-11,5000.0
2020-02-12,5000.0
2020-02-13,5000.0
2020-02-14,5000.0
2020-02-15,5000.0
2020-02-16,5000.0
2020-02-17,5000.0
2020-02-18,5000.0
2020-02-19,5000.0
2020-02-20,4998.125805409923
2020-02-21,4986.8888068306715
2020-02-22,4995.860697061817
2020-02-23,4886.976381493885
2020-02-24,4984.251499978052
2020-02-25,5168.497464058192
2020-02-26,5415.577094935653
2020-02-27,5344.866441263737
2020-02-28,5387.580944701955
2020-02-29,5460.380746331897
2020-03-01,5491.709164949883
2020-03-02,5098.385571911282
2020-03-03,5229.846592039026
2020-03-04,5198.398660273509
2020-03-05,4956.882246117666
2020-03-06,4756.144512879761
2020-03-07,4979.643238796842
2020-03-08,5776.547135995391
2020-03-09,5771.747274004696
2020-03-10,5756.74034581028
2020-03-11,5813.984498757132
2020-03-12,8880.334226362062
2020-03-13,8501.418229467896
2020-03-14,8668.83390936963
2020-03-15,8591.087217965221
2020-03-16,8822.465003149904
2020-03-17,8658.252625638816
2020-03-18,8615.56705908675
2020-03-19,8092.419944398911
2020-03-20,8176.604325412345
2020-03-21,8163.868686681974
2020-03-22,8431.189473554152
2020-03-23,8069.331221393176
2020-03-24,7965.122299293716
2020-03-25,8000.543104709217
2020-03-26,7817.731176780767
2020-03-27,7996.143445725142
2020-03-28,8011.242435481976
2020-03-29,8248.740764985105
2020-03-30,7999.3854028312
2020-03-31,7948.931431698069
2020-04-01,7873.454692990646
2020-04-02,7769.052723132119
2020-04-03,7748.764859966013
2020-04-04,7678.774284197126
2020-04-05,7712.567288198565
2020-04-06,7285.256690816434
2020-04-07,7360.464734116048
2020-04-08,7279.473135020445
2020-04-09,7309.080201052159
2020-04-10,7447.973791660223
2020-04-11,7439.7880931043655
2020-04-12,7413.149410647168
2020-04-13,7403.4348055724595
2020-04-14,7380.459512296495
2020-04-15,7457.946337740386
2020-04-16,7286.598074857041
2020-04-17,7306.22588071265
2020-04-18,7226.103995821737
2020-04-19,7112.429642607592
2020-04-20,6947.738267876421
2020-04-21,6948.377296067503
2020-04-22,7033.268682211014
2020-04-23,7007.503584467615
2020-04-24,7013.826174947037
2020-04-25,7065.86610514811
2020-04-26,7102.883622264417
2020-04-27,7109.505220429124
2020-04-28,7122.509467550599
2020-04-29,7642.05271615584
2020-04-30,7370.3760428094765
2020-05-01,7582.9594748165
2020-05-02,7713.838084123131
2020-05-03,7547.762363286582
2020-05-04,7476.4077415999145
2020-05-05,7492.354754199792
2020-05-06,7365.715103400448
2020-05-07,8008.73519353274
2020-05-08,7955.9825910881755
2020-05-09,7801.5290938557555
2020-05-10,6869.633870732454
2020-05-11,6740.077357796827
2020-05-12,6927.610080749287
2020-05-13,7219.444766835497
2020-05-14,7436.270000784052
2020-05-15,7138.185436878194
2020-05-16,7219.439417297989
2020-05-17,7391.35757620185
2020-05-18,7497.946390583226
2020-05-19,7543.571858125111
2020-05-20,7350.171711173727
2020-05-21,6953.783297047506
2020-05-22,7114.265717063794
2020-05-23,7102.246627870887
2020-05-24,6834.739632924451
2020-05-25,6944.327281192453
2020-05-26,6897.488829069849
2020-05-27,7048.17139916845
2020-05-28,7272.398960111124
2020-05-29,7238.97711115785
2020-05-30,7600.225146184586
2020-05-31,7308.951884479054
2020-06-01,7868.085727677295
2020-06-02,7397.391331949033
2020-06-03,7567.401692473804
2020-06-04,7575.391476314837
2020-06-05,7501.905629137893
2020-06-06,7530.739798638351
2020-06-07,7570.3475871696755
2020-06-08,7623.544706121018
2020-06-09,7561.7766529510545
2020-06-10,7672.516376894704
2020-06-11,7001.631080455639
2020-06-12,7189.180563908112
2020-06-13,7221.480835823304
2020-06-14,7093.953115830025
2020-06-15,7066.914300886899
2020-06-16,7145.92847029822
2020-06-17,7107.149050591371
2020-06-18,7090.763099707254
2020-06-19,7082.171946181517
2020-06-20,7073.445289102225
2020-06-21,7091.199030094927
2020-06-22,7219.6116302321025
2020-06-23,7219.640456763629
2020-06-24,7174.471255564228
2020-06-25,7190.549218586691
2020-06-26,7137.750301980401
2020-06-27,7297.807539141082
2020-06-28,7238.334164869094
2020-06-29,7229.772610736307
2020-06-30,7289.142072712344
2020-07-01,7190.931287866894
2020-07-02,7299.64715702122
2020-07-03,7267.332193899415
2020-07-04,7153.702264072246
2020-07-05,7200.61386722616
2020-07-06,6685.271643020406
2020-07-07,6674.768670401937
2020-07-08,6135.068420693985
2020-07-09,6092.096709686522
2020-07-10,6108.872264731476
2020-07-11,6106.313783101261
2020-07-12,6255.84500497688
2020-07-13,6232.08438996127
2020-07-14,6159.333299737967
2020-07-15,5995.915115362691
2020-07-16,5777.23907634125
2020-07-17,5738.628581959498
2020-07-18,5830.28856610082
2020-07-19,6095.617449544332
2020-07-20,5879.660007457401
2020-07-21,6069.185378588094
2020-07-22,6412.284212925336
2020-07-23,6748.392601466157
2020-07-24,6828.801806272051
2020-07-25,7366.082588917619
2020-07-26,7439.633508743136
2020-07-27,7945.8306911928485
2020-07-28,8039.058306445236
2020-07-29,8209.94566584433
2020-07-30,8375.309149444378
2020-07-31,8779.18992053835
2020-08-01,9586.029581137229
2020-08-02,9240.24835455166
2020-08-03,9698.10574061751
2020-08-04,9700.79394157165
2020-08-05,10028.061793417965
2020-08-06,9952.656443846663
2020-08-07,9714.869814423346
2020-08-08,9931.989814591163
2020-08-09,9763.5619198124
2020-08-10,9936.594840010566
2020-08-11,9477.560104555747
2020-08-12,9596.341476697678
2020-08-13,10017.561041686
2020-08-14,10318.486523177733
2020-08-15,10311.702689589154
2020-08-16,10445.668862705726
2020-08-17,10626.30260804099
2020-08-18,10379.018862992638
2020-08-19,10093.505246132885
2020-08-20,10279.883322868165
2020-08-21,9846.974546382957
2020-08-22,9988.233670304446
2020-08-23,9914.880402926941
2020-08-24,10147.99342053391
2020-08-25,9688.771111929795
2020-08-26,9837.946014690766
2020-08-27,9786.390347625544
2020-08-28,9962.172537111055
2020-08-29,9965.930696583666
2020-08-30,10353.48225429887
2020-08-31,10297.755409878106
2020-09-01,10884.385019067096
2020-09-02,10464.052252048783
2020-09-03,9076.004340574415
2020-09-04,9169.298144246171
2020-09-05,8917.701312874175
2020-09-06,9155.533568797044
2020-09-07,9067.834305273282
2020-09-08,9138.54105019992
2020-09-09,9160.534649858531
2020-09-10,9131.854415194297
2020-09-11,9157.946352587827
2020-09-12,9266.126313313292
2020-09-13,9435.151058502648
2020-09-14,9331.755830396722
2020-09-15,8994.487293472652
2020-09-16,8993.779911531941
2020-09-17,8919.139606994064
2020-09-18,8969.997872404954
2020-09-19,8927.87286426357
2020-09-20,8864.273183252193
2020-09-21,8649.053873992998
2020-09-22,8686.949958346844
2020-09-23,8744.619847246842
2020-09-24,8627.836659713703
2020-09-25,8562.071217223021
2020-09-26,8592.6730530682
2020-09-27,8571.194678075182
2020-09-28,8614.689003224928
2020-09-29,8654.218959292702
2020-09-30,8675.70119063765
2020-10-01,8592.579142024792
2020-10-02,8619.010265391313
2020-10-03,8666.627232643808
2020-10-04,8555.468297954623
2020-10-05,8500.206531109729
2020-10-06,8475.6527267452
2020-10-07,8449.469289091072
2020-10-08,8395.045916968604
2020-10-09,8417.254999148361
2020-10-10,8415.08558040757
2020-10-11,8432.969960980523
2020-10-12,8638.935057195087
2020-10-13,8588.580151308492
2020-10-14,8565.564218112282
2020-10-15,8634.590906963444
2020-10-16,8376.613760787352
2020-10-17,8421.495350153416
2020-10-18,8555.901832568974
2020-10-19,8597.678083278735
2020-10-20,8557.915479169267
2020-10-21,9143.064806684193
2020-10-22,9368.11591156516
2020-10-23,9331.414737093313
2020-10-24,9427.519841395351
2020-10-25,9321.817416889426
2020-10-26,9325.74363540804
2020-10-27,9655.517659996189
2020-10-28,9345.24893929642
2020-10-29,9369.588283486119
2020-10-30,9276.644424080412
2020-10-31,9393.539706594103
2020-11-01,9417.705369778078
2020-11-02,9260.693481342758
2020-11-03,9418.571510291933
2020-11-04,9532.393053404587
2020-11-05,10164.182064972474
2020-11-06,10276.08596948102
2020-11-07,9866.399157232223
2020-11-08,10210.803822640066
2020-11-09,10092.889291116233
2020-11-10,10133.415604729238
2020-11-11,10378.80746445902
2020-11-12,10565.63708876057
2020-11-13,10748.267584670775
2020-11-14,10572.192855816495
2020-11-15,10466.856539944503
2020-11-16,10949.218868750257
2020-11-17,11478.346720286776
2020-11-18,11381.921959327436
2020-11-19,11464.918712957453
2020-11-20,12188.45419782765
2020-11-21,13750.2996391429
2020-11-22,13682.1788843941
2020-11-23,14486.391123329298
2020-11-24,14960.089671418435
2020-11-25,14466.927714344107
2020-11-26,13517.39222625101
2020-11-27,13588.940764981939
2020-11-28,14049.16553034468
2020-11-29,14360.320746181127
2020-11-30,15163.059680021834
2020-12-01,14636.92831596109
2020-12-02,14851.917143643721
2020-12-03,15030.391095584628
2020-12-04,14355.859575019946
2020-12-05,14726.238653415927
2020-12-06,14904.72938060877
2020-12-07,14770.79551897206
2020-12-08,14198.671111905222
2020-12-09,14400.09688565625
