date,equity
2020-01-01,5000.0
2020-01-02,5000.0
2020-01-03,5000.0
2020-01-04,5000.0
2020-01-05,5000.0
2020-01-06,5000.0
2020-01-07,5000.0
2020-01-08,5000.0
2020-01-09,5000.0
2020-01-10,5000.0
2020-01-11,4998.341102007646
2020-01-12,5086.607017541304
2020-01-13,5025.322194856839
2020-01-14,5947.501647326677
2020-01-15,5926.8242883869225
2020-01-16,5843.841632361931
2020-01-17,6033.826695659482
2020-01-18,6080.535137847057
2020-01-19,5786.6672915710315
2020-01-20,5770.568764917223
2020-01-21,5827.2322379164
2020-01-22,5814.024592075997
2020-01-23,5501.058565100916
2020-01-24,5488.330973628735
2020-01-25,5380.28760121776
2020-01-26,5705.494030887365
2020-01-27,5911.179479102635
2020-01-28,6306.483040911092
2020-01-29,6247.354590525631
2020-01-30,6795.113995490875
2020-01-31,6534.072065265578
2020-02-01,6665.697764020862
2020-02-02,6665.512013466184
2020-02-03,6687.480791013082
2020-02-04,6654.525332235065
2020-02-05,7459.322368348168
2020-02-06,7670.09334106725
2020-02-07,7847.866124512786
2020-02-08,8005.126784924359
2020-02-09,8263.360240940303
2020-02-10,8037.882398005728
2020-02-11,8591.111834574549
2020-02-12,9164.682900985974
2020-02-13,9286.662273799597
2020-02-14,9615.150098990553
2020-02-15,8856.599512734985
2020-02-16,8592.57132702181
2020-02-17,8470.58424069119
2020-02-18,8970.305242337288
2020-02-19,8253.446866283863
2020-02-20,8154.769341912293
2020-02-21,8306.696838291737
2020-02-22,8231.45418530636
2020-02-23,8677.330925646045
2020-02-24,8224.246795277866
2020-02-25,7620.085160892009
2020-02-26,6814.5143956554275
2020-02-27,7220.397816841225
2020-02-28,7265.16507680837
2020-02-29,6986.46243575928
2020-03-01,6826.556400642907
2020-03-02,7016.285351621781
2020-03-03,7252.3320848574385
2020-03-04,7279.7255968822
2020-03-05,7199.206214680376
2020-03-06,7264.287961673977
2020-03-07,7064.485842474531
2020-03-08,7132.864592717993
2020-03-09,7233.60925723284
2020-03-10,7183.701422087807
2020-03-11,7122.377813895271
2020-03-12,8995.360092125518
2020-03-13,8494.719776092956
2020-03-14,8621.931671683393
2020-03-15,8450.195751664525
2020-03-16,8726.139200744045
2020-03-17,8518.021330452855
2020-03-18,8448.335244324287
2020-03-19,7638.652355876484
2020-03-20,7779.3428625636525
2020-03-21,7707.103977290102
2020-03-22,8193.05878472409
2020-03-23,7607.964028217265
2020-03-24,7404.980141155703
2020-03-25,7549.933311621317
2020-03-26,7275.129152382971
2020-03-27,7686.9634738764325
2020-03-28,7622.114039229945
2020-03-29,7996.688654576099
2020-03-30,7584.050493414166
2020-03-31,7501.10289258816
2020-04-01,7391.537673374112
2020-04-02,7220.500856723459
2020-04-03,7130.136660418935
2020-04-04,7061.416783128565
2020-04-05,7158.345697845887
2020-04-06,6226.325274766991
2020-04-07,6280.591167432325
2020-04-08,5983.831097610243
2020-04-09,5995.623378979346
2020-04-10,6263.321617475586
