date,total_pnl,price_pnl,funding_pnl,costs,equity
2020-02-10,0.0,0.0,0.0,0.0,5000.0
2020-02-11,0.0,0.0,0.0,0.0,5000.0
2020-02-12,0.0,0.0,0.0,0.0,5000.0
2020-02-13,0.0,0.0,0.0,0.0,5000.0
2020-02-14,0.0,0.0,0.0,0.0,5000.0
2020-02-15,0.0,0.0,0.0,0.0,5000.0
2020-02-16,0.0,0.0,0.0,0.0,5000.0
2020-02-17,0.0,0.0,0.0,0.0,5000.0
2020-02-18,0.0,0.0,0.0,0.0,5000.0
2020-02-19,0.0,0.0,0.0,0.0,5000.0
2020-02-20,-1.9304942132679,0.0,0.0,1.9304942132679,4998.069505786732
2020-02-21,68.5307752583617,65.14391532520287,3.5355441251195905,0.148684191960766,5066.600281045094
2020-02-22,-19.696213643873335,-23.053876682421294,3.5915409992973775,0.23387796074941714,5046.90406740122
2020-02-23,129.13663465347386,124.28645313870258,5.006410804455336,0.1562292896840732,5176.0407020546945
2020-02-24,-104.87804674390576,-107.70847069469572,2.9746440563001206,0.14422010551015604,5071.162655310789
2020-02-25,-176.44892945691743,-179.43919974256917,3.4803493308068543,0.49007904515511286,4894.713725853871
2020-02-26,-227.63046852657916,-230.31751746117087,4.479977179480261,1.7929282448885524,4667.083257327292
2020-02-27,5.805086516964023,6.270401485039711,0.18145655677454675,0.6467715248502346,4672.888343844256
2020-02-28,27.29658586743117,27.94218192113157,-0.23199454018874277,0.4136015135116569,4700.184929711687
2020-02-29,10.087743466122589,14.031707793099397,-3.136926275043179,0.8070380519336257,4710.272673177809
2020-03-01,9.740501615923863,14.361868517851757,-3.856405548916822,0.7649613530110728,4720.013174793734
2020-03-02,-257.5224104719447,-255.13770501461295,-1.7154625405917203,0.6692429167399729,4462.490764321788
2020-03-03,67.55797964778787,68.6290017220857,-0.9530528292689673,0.11796924502886615,4530.048743969577
2020-03-04,-11.681509377060129,-10.24994861669821,-1.1408978198452635,0.29066294051665464,4518.367234592517
2020-03-05,-144.81249959392977,-141.92889177749282,-2.4003263030955972,0.4832815133413503,4373.554734998586
2020-03-06,-78.57734662535535,-75.20870242401236,-3.0538943735175543,0.3147498278254525,4294.977388373231
2020-03-07,98.49873154027979,102.41865098768864,-3.589217551948858,0.3307018954599941,4393.476119913511
