date,equity
2020-02-10,5000.0
2020-02-11,5000.0
2020-02-12,5000.0
2020-02-13,5000.0
2020-02-14,5000.0
2020-02-15,5000.0
2020-02-16,5000.0
2020-02-17,5000.0
2020-02-18,5000.0
2020-02-19,5000.0
2020-02-20,4997.330062778403
2020-02-21,5091.990233593152
2020-02-22,5061.631487989403
2020-02-23,5252.066515001117
2020-02-24,5093.0731507367545
2020-02-25,4836.121804897121
2020-02-26,4623.010297602941
2020-02-27,4627.029664811922
2020-02-28,4650.975548992942
2020-02-29,4663.915268696579
2020-03-01,4673.976047715549
2020-03-02,4405.363831865054
2020-03-03,4475.584470796465
2020-03-04,4463.408131576036
2020-03-05,4312.277750873044
2020-03-06,4229.769456648481
2020-03-07,4332.532094126042
2020-03-08,4785.289589355368
2020-03-09,4799.965868527311
2020-03-10,4789.893631420715
2020-03-11,4816.570270339974
2020-03-12,7470.90473949083
2020-03-13,7290.232123225821
2020-03-14,7312.593777823127
2020-03-15,7287.667603493974
2020-03-16,7405.213295585013
2020-03-17,7309.040942279473
2020-03-18,7279.493006130842
2020-03-19,6913.106172855644
2020-03-20,6973.3225451670905
2020-03-21,6964.811371238515
2020-03-22,7173.361120974387
2020-03-23,6873.594643828596
2020-03-24,6788.240564837546
2020-03-25,6819.529923632403
2020-03-26,6683.379497791373
2020-03-27,6823.213721314812
2020-03-28,6836.902430296166
2020-03-29,7015.475055693
2020-03-30,6826.323119778262
2020-03-31,6798.717216381018
2020-04-01,6741.718170205119
2020-04-02,6661.523486121112
2020-04-03,6651.356455668974
2020-04-04,6602.489467732972
2020-04-05,6629.267178588449
2020-04-06,6278.106408709048
2020-04-07,6331.249881209817
2020-04-08,6281.614746639422
2020-04-09,6291.677777406352
2020-04-10,6314.389474048973
2020-04-11,6312.14572154709
2020-04-12,6300.987305310673
2020-04-13,6292.332156224626
2020-04-14,6285.122761214992
2020-04-15,6174.805185990757
2020-04-16,6165.118410575137
2020-04-17,6146.551880114329
2020-04-18,6266.7340518988985
2020-04-19,6174.143361275772
2020-04-20,5987.858101989536
2020-04-21,6004.392312198386
2020-04-22,6126.509254833953
2020-04-23,6196.711594224538
2020-04-24,6200.011620908344
2020-04-25,6281.842891626224
2020-04-26,6346.784317502215
2020-04-27,6358.2049430659345
2020-04-28,6388.229226978401
2020-04-29,7108.780381460363
2020-04-30,6764.798330136438
2020-05-01,7032.571160483061
2020-05-02,7185.714222132381
2020-05-03,6967.355873423523
2020-05-04,6874.496907092867
2020-05-05,6885.025116808977
2020-05-06,6701.005046704805
2020-05-07,7537.411979267707
2020-05-08,7473.3649653022585
2020-05-09,7267.2173936453455
2020-05-10,6067.620980953834
2020-05-11,5936.078122087521
2020-05-12,6134.783503171722
2020-05-13,6468.778656001312
2020-05-14,6717.697420534512
2020-05-15,6372.9308128709745
2020-05-16,6477.641913737031
2020-05-17,6686.466129761963
2020-05-18,6827.539497598708
2020-05-19,6859.218172989557
2020-05-20,6640.959123761326
2020-05-21,6183.765615910181
2020-05-22,6381.720369349198
2020-05-23,6368.837722950422
2020-05-24,6029.689045484771
2020-05-25,6176.689748274543
2020-05-26,6105.836237797537
2020-05-27,6376.293135968017
2020-05-28,6742.19866262136
2020-05-29,6677.338658239476
2020-05-30,7233.115543685206
2020-05-31,6858.5030504386805
2020-06-01,7602.992047423349
2020-06-02,7016.838140149357
2020-06-03,7192.637912359645
2020-06-04,7211.169547182955
2020-06-05,7111.681899211042
2020-06-06,7152.237684955339
2020-06-07,7208.550615101656
2020-06-08,7268.371522638029
2020-06-09,7200.137432021789
2020-06-10,7334.71774458019
2020-06-11,6536.555043921262
2020-06-12,6750.565895843283
2020-06-13,6783.121111376526
2020-06-14,6589.866671152944
2020-06-15,6569.460343338348
2020-06-16,6728.9642914745655
2020-06-17,6651.111129882734
2020-06-18,6584.78319931345
2020-06-19,6524.21642233368
2020-06-20,6516.761577635676
2020-06-21,6517.0251339952065
2020-06-22,7498.378435294686
2020-06-23,7500.178963770146
2020-06-24,7059.866821412117
2020-06-25,7110.179962377264
2020-06-26,6871.876328369508
2020-06-27,7392.359451460336
2020-06-28,7271.37617690374
2020-06-29,7261.967751534444
2020-06-30,7349.642014596864
2020-07-01,7191.846377384994
2020-07-02,7380.631587224616
2020-07-03,7336.500399926753
2020-07-04,7166.215702371937
2020-07-05,7238.624835781907
2020-07-06,6460.187704216427
2020-07-07,6369.862325105987
2020-07-08,5305.566186828421
2020-07-09,5299.6416850982
2020-07-10,5175.609208345034
2020-07-11,5114.700646085818
2020-07-12,5222.662556180281
2020-07-13,5177.595252624905
2020-07-14,5137.475842144996
2020-07-15,5002.308995740931
2020-07-16,4797.819469577252
2020-07-17,4762.574300824521
2020-07-18,4866.245858079514
2020-07-19,5128.9021621108795
2020-07-20,4892.396744421714
2020-07-21,5126.333294728731
2020-07-22,5545.824171252947
2020-07-23,6021.7983123276845
2020-07-24,6169.546636949611
2020-07-25,7066.889145247071
2020-07-26,7230.304236806438
2020-07-27,8432.49912568289
2020-07-28,8599.770584872233
2020-07-29,8810.582658906118
2020-07-30,9138.58942544195
2020-07-31,9938.984058127482
2020-08-01,11557.049556898219
2020-08-02,10836.563062650715
2020-08-03,11587.82133898263
2020-08-04,11636.213370247635
2020-08-05,12262.57662499489
2020-08-06,12098.414781651954
2020-08-07,11657.361822937977
2020-08-08,12089.503121681879
2020-08-09,11734.080459807636
2020-08-10,12094.806688594923
2020-08-11,11034.404150238612
2020-08-12,11290.654250439202
2020-08-13,12173.091929960778
2020-08-14,12857.130675489449
2020-08-15,12865.848962997241
2020-08-16,13121.883039858261
2020-08-17,13486.77499410134
2020-08-18,12984.677459478953
2020-08-19,12512.655201726247
2020-08-20,12829.69855041857
2020-08-21,12016.491689587552
2020-08-22,12277.393704395883
2020-08-23,12140.41096537076
2020-08-24,12619.58706366086
2020-08-25,11591.111529510294
2020-08-26,11846.432358417902
2020-08-27,11662.251681874328
2020-08-28,12061.000307222388
2020-08-29,12083.91467218591
2020-08-30,12947.058313206273
2020-08-31,12866.671044289775
2020-09-01,14083.064462723554
2020-09-02,13137.012244016787
2020-09-03,11234.490004941425
2020-09-04,11322.931700282541
2020-09-05,10935.640831195939
2020-09-06,11091.50652444486
2020-09-07,11061.135340655932
2020-09-08,11039.15344939956
2020-09-09,11235.81686464155
2020-09-10,11311.572521722117
2020-09-11,11463.164750680644
2020-09-12,12041.435802234811
2020-09-13,12363.292234407594
2020-09-14,12290.056008545555
2020-09-15,11667.759713499869
2020-09-16,11748.507910082153
2020-09-17,11748.276660978525
2020-09-18,11795.531930941397
2020-09-19,11785.40785226311
2020-09-20,11552.006295435871
2020-09-21,10801.668862044377
2020-09-22,10925.989421359513
2020-09-23,10684.151722488208
2020-09-24,10976.380782656475
2020-09-25,10943.685157319207
2020-09-26,11035.279582935826
2020-09-27,11046.727381766483
2020-09-28,11084.342530387497
2020-09-29,11272.543644567353
2020-09-30,11292.441202426662
2020-10-01,11019.973012221271
2020-10-02,10976.822400951532
2020-10-03,11086.68123403232
2020-10-04,11131.93366983104
2020-10-05,11073.96492319287
2020-10-06,10882.978464676267
2020-10-07,10888.448208318578
2020-10-08,10953.094431952748
2020-10-09,11103.180818171328
2020-10-10,11185.713270406766
2020-10-11,11251.651703215834
2020-10-12,11653.45352316159
2020-10-13,11548.152413480984
2020-10-14,11486.6761332064
2020-10-15,11591.837018828239
2020-10-16,11126.698613033632
2020-10-17,11205.848054740476
2020-10-18,11457.49766384718
2020-10-19,11591.70216027563
2020-10-20,11517.407956151405
2020-10-21,12576.252193154189
2020-10-22,12917.269215846987
2020-10-23,12870.877743694356
2020-10-24,13017.813908187562
2020-10-25,12861.46083579672
2020-10-26,12843.461704968115
2020-10-27,13418.415137421653
2020-10-28,12861.745144641194
2020-10-29,12907.166848744597
2020-10-30,12800.345725408304
2020-10-31,12982.213943112398
2020-11-01,13040.978677058822
2020-11-02,12749.82474188957
2020-11-03,13114.309738804324
2020-11-04,13341.42535326835
2020-11-05,14682.083501740472
2020-11-06,14829.078759929034
2020-11-07,14403.432348066228
2020-11-08,14767.314987255013
2020-11-09,14664.909320617078
2020-11-10,14688.585359163018
2020-11-11,15050.629697329381
2020-11-12,15399.671564117089
2020-11-13,15682.837967061083
2020-11-14,15359.826818185631
2020-11-15,15160.715115216952
2020-11-16,16096.71014712589
2020-11-17,17137.597043807727
2020-11-18,17008.940920956607
2020-11-19,17126.99658777301
2020-11-20,18718.075008921263
2020-11-21,21250.321186930905
2020-11-22,21238.434412229326
2020-11-23,22084.174170725353
2020-11-24,22384.547362707493
2020-11-25,21934.800014365654
2020-11-26,20990.027660532483
2020-11-27,21021.156003709537
2020-11-28,21401.411888940915
2020-11-29,21735.782681314773
2020-11-30,22664.077957669644
2020-12-01,22072.00060659236
2020-12-02,22295.03527461966
2020-12-03,22502.6090648231
2020-12-04,21755.641915314674
2020-12-05,22174.057560607383
2020-12-06,22387.054312402885
2020-12-07,22223.848758452037
2020-12-08,21547.863726549356
