date,ADAUSDT_PERP,AVAXUSDT_PERP,BCHUSDT_PERP,BNBUSDT_PERP,BTCUSDT_PERP,DOGEUSDT_PERP,DOTUSDT_PERP,EOSUSDT_PERP,ETHUSDT_PERP,LINKUSDT_PERP,LTCUSDT_PERP,MATICUSDT_PERP,SOLUSDT_PERP,UNIUSDT_PERP,XRPUSDT_PERP
2023-11-20,1422.0539949744295,546.4712393494915,-800.91231545039,977.7564924141998,882.5738331276027,381.5365232675001,580.4056161405828,1107.715637467667,647.313683528965,588.188032191324,-393.99586440000223,430.17667844100833,561.751180526786,227.70559165841524,451.44331706163496
2023-11-21,1756.8426910426301,776.3823873203622,-1523.9539385207672,140.40831853081113,917.2053990832824,216.4444553873151,232.61192086054479,521.6083015249299,723.4472222440266,781.0828804060745,-913.8626055016554,326.84800205169256,747.8166840822473,-29.183080909024,392.30211253463824
2023-11-22,1756.8426910426301,917.5165813522169,-1211.2017535449438,122.74254985407899,844.6616043550309,317.61797716773816,126.13530710870708,415.7041998790602,782.7902477912689,888.916820399676,-918.3590319415372,326.84800205169256,823.1791781549333,-156.5395907301169,384.5661708974241
2023-11-23,1833.6203574196888,940.1733505216507,-989.6294887216981,105.04675656859536,922.7036576500009,420.73703695561073,78.7068178104108,341.5478646254454,960.8518307611773,923.6859961235277,-802.6077375530864,320.64067733273123,781.0146676592915,124.8417824767065,454.1919778203754
2023-11-24,1748.4366733337672,924.4798907699678,-1027.670129404396,73.64178484883581,994.3155183006007,520.3991980870456,74.68239987360604,301.9529940643922,1082.5709313583775,900.8878724218195,-589.8749094950844,275.57582780000575,732.1645830303569,272.6044699220457,480.74281728969606
2023-11-25,1741.4216197691037,897.8445730389835,-1032.3295974933542,21.38992539210539,1016.7305592544092,582.0462335434416,102.45820916958593,325.1828381704701,1152.5895054856303,900.8878724218195,-353.85601952093236,269.6338546527792,720.574783874849,381.886580336623,501.08205295995424
2023-11-26,1640.4800778133397,859.6547855314137,-1083.9428936818306,3.8819926040494863,1010.5271310960381,652.0667012154571,124.37217431254841,355.0758208648035,1164.2332100903734,910.4581061465282,-310.60302083579467,240.7854927479614,682.6164499243607,475.4735743641724,485.828568771325
2023-11-27,1538.4448137733962,843.2201465872887,-1227.1704376044524,-77.31351213399061,1048.668769156553,750.9360951033838,47.07543413279413,248.20729273659856,1135.4506958861816,859.6712905115612,-350.4838583451823,205.56928098310493,634.9524428527001,606.1975011363529,426.63842905645754
2023-11-28,1500.415060156298,823.801268511881,-1281.6895501656243,-113.8024590313224,1062.9184844424014,833.6969968248468,43.30180398244666,209.28351550352767,1126.395287342023,850.75126525219,-326.0131727880681,180.68702598327133,634.9524428527001,610.6370897407669,399.9059470895875
2023-11-29,1436.7691843378086,832.9951432708458,-1350.3333750973093,-186.20321920182255,1096.599664143832,893.5389021684671,-6.985490907463522,183.58306342715287,1076.8609503719933,850.75126525219,-296.37683704326065,175.05867351425064,655.6013118505346,582.6764447036048,378.8731071799701
2023-11-30,1309.4096103135225,824.6106594602612,-1404.2029184085861,-270.2682705053743,1085.335701032472,992.5696717391746,18.684060955518007,164.1876254042359,1084.316117723221,815.9167367719629,-303.80129204958047,172.9335795915401,647.312981912504,564.8276996367331,341.62307449531545
2023-12-01,1284.8721146464159,818.2404233525465,-1322.9106133078865,-286.69336355026456,1111.641026435231,1084.1259100275943,89.04138835841812,180.17093682019805,1133.271103024031,832.9266089414594,-169.68616292762357,202.4929717578964,641.8059153853072,564.8276996367331,276.6780393314284
2023-12-02,1221.9503032648772,788.8312905504905,-1158.4484119782499,-291.95676354553905,1233.4532102786964,1173.4852719336545,167.66360322345392,225.47838198701058,1175.3655140970195,849.6849013348224,-22.46746796284134,243.3450788258443,624.7948002198016,576.8767107746284,246.19829002307128
2023-12-03,768.5043403987478,823.524893778895,-1113.808983574297,-352.6756300343084,1431.7852034700757,1227.9695641234878,242.14654263491266,285.56243799329155,1402.922212480992,868.7499680378676,104.43806239084176,300.16143356786347,652.4747091181672,360.0240406434533,65.25197775279977
2023-12-04,883.2537102161357,877.5202745878114,-506.604017674798,-407.1496985426405,1533.964920986647,1138.0831849454887,339.63595756981493,172.70719125581383,1720.8339980020048,749.2368862068607,-362.18710697039495,251.82192957377802,637.1075686097589,290.94455988044837,128.9489949776043
2023-12-05,926.8345580281957,810.6192852148085,-223.0656031413318,-319.8618031784483,1524.1531229631341,1269.442222601012,441.6826432252737,368.5538169930088,1714.6883165328663,772.7343719700234,-67.422442974207,294.6621515142965,620.6900424972986,410.3300985202488,235.25952064584675
