date,equity
2023-01-01,5000.0
2023-01-02,5000.0
2023-01-03,5000.0
2023-01-04,5000.0
2023-01-05,5000.0
2023-01-06,5000.0
2023-01-07,5000.0
2023-01-08,5000.0
2023-01-09,5000.0
2023-01-10,5000.0
2023-01-11,4994.525386648528
2023-01-12,5298.794021957277
2023-01-13,5620.864219937822
2023-01-14,6204.206022999183
2023-01-15,6140.593857787825
2023-01-16,6018.619147518966
2023-01-17,5951.7186102280475
2023-01-18,5469.919319551096
2023-01-19,5736.542123073206
2023-01-20,6394.167422308121
2023-01-21,6240.253998703862
2023-01-22,6334.784408407982
2023-01-23,6514.218167234153
2023-01-24,6073.854966117195
2023-01-25,6398.4932218891245
2023-01-26,6419.295999915277
2023-01-27,6615.834063061487
2023-01-28,6470.2229428868095
2023-01-29,6805.959475083814
2023-01-30,6320.162981789572
2023-01-31,6592.231356405966
2023-02-01,6859.193393182809
2023-02-02,6833.245397200385
2023-02-03,7021.728734399227
2023-02-04,7004.133566928687
2023-02-05,6732.707467960798
2023-02-06,6548.470262857118
2023-02-07,6970.107781463419
2023-02-08,6790.588022613997
2023-02-09,6109.926792267228
2023-02-10,6036.858725486842
2023-02-11,6163.902666399776
2023-02-12,6046.065581843614
2023-02-13,5879.674076227219
2023-02-14,6184.136850464947
2023-02-15,6896.749625678409
2023-02-16,6535.303136984638
2023-02-17,7126.501076372732
2023-02-18,7192.175352369187
2023-02-19,7146.9726450960825
2023-02-20,7289.817737685071
2023-02-21,6970.712976543809
2023-02-22,6908.215253733716
2023-02-23,6844.310969813884
2023-02-24,6398.170150292959
2023-02-25,6320.558605545216
2023-02-26,6527.264336226923
2023-02-27,6396.411600174408
2023-02-28,6232.170188664859
2023-03-01,6485.264778704382
2023-03-02,6388.887203779421
2023-03-03,6125.1016181220175
2023-03-04,5966.380922864371
2023-03-05,6004.24194225883
2023-03-06,5955.384204077836
2023-03-07,5880.401111314424
2023-03-08,5740.757228445547
2023-03-09,5749.286267301775
2023-03-10,5711.206674691706
2023-03-11,5765.233957737203
2023-03-12,5231.026965418945
2023-03-13,5153.985751490213
2023-03-14,5088.134966825361
2023-03-15,5272.05642654215
2023-03-16,5061.177130871311
2023-03-17,4497.725809939913
2023-03-18,4482.8426257975625
2023-03-19,4468.286799977097
2023-03-20,4587.296637750871
2023-03-21,4145.407345982673
2023-03-22,3877.9655816790114
2023-03-23,3992.331474334842
