date,total_pnl,price_pnl,funding_pnl,costs,equity
2024-01-01,0.0,0.0,0.0,0.0,5000.0
2024-01-02,0.0,0.0,0.0,0.0,5000.0
2024-01-03,0.0,0.0,0.0,0.0,5000.0
2024-01-04,0.0,0.0,0.0,0.0,5000.0
2024-01-05,0.0,0.0,0.0,0.0,5000.0
2024-01-06,0.0,0.0,0.0,0.0,5000.0
2024-01-07,0.0,0.0,0.0,0.0,5000.0
2024-01-08,0.0,0.0,0.0,0.0,5000.0
2024-01-09,0.0,0.0,0.0,0.0,5000.0
2024-01-10,0.0,0.0,0.0,0.0,5000.0
2024-01-11,-5.250000000000001,0.0,0.0,5.250000000000001,4994.75
2024-01-12,-594.0910442071237,-595.7852864646813,3.0,1.3057577424423723,4400.658955792876
2024-01-13,95.62490720187678,93.7229935405575,2.253852718604359,0.351939057285077,4496.283862994753
2024-01-14,-263.0514101652552,-264.80431901166196,2.3101948150559806,0.5572859686492048,4233.232452829498
2024-01-15,112.49947441358972,110.71726309348983,1.9917456901135782,0.20953437001370107,4345.731927243088
2024-01-16,160.11168975693812,158.35367926432164,1.966149327490763,0.20813883487430548,4505.843617000026
2024-01-17,-113.47817617032477,-115.30824062832176,2.02060327036608,0.19053881236910347,4392.365440829701
2024-01-18,-171.04462683568448,-172.42314849344302,1.9117239490123068,0.5332022912537655,4221.320813994016
2024-01-19,46.70823319972586,45.326247776879164,1.6070369254387264,0.22505150259203058,4268.029047193742
2024-01-20,-28.29963826175234,-29.192265866405602,1.478436066814709,0.5858084621614493,4239.72940893199
2024-01-21,-19.819854964209053,-20.7595464214095,1.1436883741510238,0.20399691695057842,4219.909553967781
2024-01-22,-193.38316398170497,-193.57894401383038,1.0271187073221217,0.8313386751967113,4026.526389986076
2024-01-23,-57.568937117137374,-57.77519984885163,0.5520680357811439,0.34580530406689514,3968.9574528689386
2024-01-24,-8.96438340677018,-8.716372489185996,0.42522014946892317,0.6732310670531063,3959.9930694621685
2024-01-25,-10.905508058499999,-10.238621856781279,0.11988645042048374,0.7867726521392044,3949.0875614036686
2024-01-26,-69.46717794449756,-68.42968686017876,-0.32969792223049027,0.7077931620883038,3879.620383459171
2024-01-27,-6.985189839418774,-6.330996070542203,-0.16981466732120373,0.48437910155536734,3872.6351936197525
2024-01-28,0.19131531670018545,0.49556190015391977,-0.06368746766697873,0.2405591157867556,3872.8265089364522
2024-01-29,5.481473018452721,5.710052617803184,0.05933786154714307,0.2879174608976057,3878.3079819549052
2024-01-30,-4.896320556081076,-4.657719336145385,0.13449287087190817,0.37309409080759925,3873.4116613988244
2024-01-31,-14.122664751676709,-14.11874718970452,0.2949199866226016,0.298837548594792,3859.2889966471475
2024-02-01,17.202915029326828,16.88709282305462,0.42104458939403533,0.10522238312182856,3876.491911676474
