date,equity
2020-02-10,5000.0
2020-02-11,5000.0
2020-02-12,5000.0
2020-02-13,5000.0
2020-02-14,5000.0
2020-02-15,5000.0
2020-02-16,5000.0
2020-02-17,5000.0
2020-02-18,5000.0
2020-02-19,5000.0
2020-02-20,4998.672611372895
2020-02-21,4990.387449776477
2020-02-22,4998.18102012039
2020-02-23,4879.946429968692
2020-02-24,4979.319018091686
2020-02-25,5184.239907499525
2020-02-26,5486.61808765497
2020-02-27,5368.252674433858
2020-02-28,5445.916332169836
2020-02-29,5577.781358279266
2020-03-01,5611.044220338353
2020-03-02,5192.794382315747
2020-03-03,5331.700860248401
2020-03-04,5298.4321458692175
2020-03-05,5042.7871687412635
2020-03-06,4829.746892254329
2020-03-07,5067.4232087862165
2020-03-08,5912.955553520182
2020-03-09,5907.969553144292
2020-03-10,5892.354838214207
2020-03-11,5951.943639477303
2020-03-12,9149.825626096395
2020-03-13,8845.170562023097
2020-03-14,9014.375469353668
2020-03-15,8935.8110171138
2020-03-16,9169.741410327359
2020-03-17,9003.73834718412
2020-03-18,8960.569500376438
2020-03-19,8431.459110190692
2020-03-20,8516.556871128705
2020-03-21,8503.666188221901
2020-03-22,8775.007619690301
2020-03-23,8408.838299330993
2020-03-24,8303.380499275847
2020-03-25,8339.235323402176
2020-03-26,8154.193691536859
2020-03-27,8335.559762576126
2020-03-28,8350.898747699504
2020-03-29,8593.10719422052
2020-03-30,8339.569755637614
2020-03-31,8288.26471252377
2020-04-01,8211.434123112134
2020-04-02,8105.2032541272
2020-04-03,8084.559892750242
2020-04-04,8013.320791016688
2020-04-05,8047.721979201246
2020-04-06,7612.7259441976385
2020-04-07,7689.430527264472
2020-04-08,7606.616763230619
2020-04-09,7629.775134383262
2020-04-10,7710.692136056872
2020-04-11,7706.069211955449
2020-04-12,7690.1398389942
2020-04-13,7684.328281172607
2020-04-14,7670.78217111734
2020-04-15,7713.608476692316
2020-04-16,7601.679966489173
2020-04-17,7610.6533585468305
2020-04-18,7577.047984322577
2020-04-19,7551.506063458013
2020-04-20,7465.732005581939
2020-04-21,7465.8547305937445
2020-04-22,7493.118220437362
2020-04-23,7483.164587346323
2020-04-24,7488.002951244256
2020-04-25,7538.138123946028
2020-04-26,7576.020317063654
2020-04-27,7582.801522501431
2020-04-28,7596.1131461775785
2020-04-29,8132.563524678711
2020-04-30,7850.438090013539
2020-05-01,8071.313337256652
2020-05-02,8207.542906683346
2020-05-03,8041.362713854324
2020-05-04,7970.008092167656
2020-05-05,7985.955104767535
2020-05-06,7859.315453968191
2020-05-07,8502.335544100482
2020-05-08,8449.582941655917
2020-05-09,8295.129444423499
2020-05-10,7363.3137366303245
2020-05-11,7228.369522002795
2020-05-12,7423.2367194397575
2020-05-13,7725.91433335422
2020-05-14,7950.600915548169
2020-05-15,7641.344341808811
2020-05-16,7725.441981173437
2020-05-17,7903.177369196541
2020-05-18,8013.319303770615
2020-05-19,8060.582605304824
2020-05-20,7859.720128204903
2020-05-21,7447.9576145696865
2020-05-22,7613.93836823975
2020-05-23,7601.498480619378
2020-05-24,7325.2541863977385
2020-05-25,7453.490598521015
2020-05-26,7395.748553673835
2020-05-27,7602.276360798152
2020-05-28,7904.964068246507
2020-05-29,7863.731012871952
2020-05-30,8296.903813847184
2020-05-31,7988.578118322984
2020-06-01,8569.668930257892
2020-06-02,8079.972433898971
2020-06-03,8256.690541540338
2020-06-04,8265.144185141635
2020-06-05,8190.909479914887
2020-06-06,8219.641930630369
2020-06-07,8259.249719161691
2020-06-08,8312.446838113035
2020-06-09,8250.678784943071
2020-06-10,8361.41850888672
2020-06-11,7690.998433004463
2020-06-12,7901.060066081487
2020-06-13,7941.532468835603
2020-06-14,7784.914201178866
2020-06-15,7750.1403922006775
2020-06-16,7855.454465218898
2020-06-17,7803.714973970187
2020-06-18,7780.927418225105
2020-06-19,7768.771880047009
2020-06-20,7759.029252193408
2020-06-21,7776.739095996294
2020-06-22,7914.48306570696
2020-06-23,7914.518259127464
2020-06-24,7868.021540244594
2020-06-25,7885.109333659064
2020-06-26,7827.368413968229
2020-06-27,7997.67105847227
2020-06-28,7937.700540812788
2020-06-29,7929.138986680001
2020-06-30,7988.508448656037
2020-07-01,7890.297663810588
2020-07-02,7999.013532964913
2020-07-03,7966.698569843109
2020-07-04,7853.06864001594
2020-07-05,7899.980243169854
2020-07-06,7384.7097594259585
2020-07-07,7374.283848934334
2020-07-08,6747.975505818138
2020-07-09,6665.305690865767
2020-07-10,6687.771656783628
2020-07-11,6685.127072916433
2020-07-12,6842.634835364185
2020-07-13,6817.53710707444
2020-07-14,6744.786016851137
2020-07-15,6581.367832475861
2020-07-16,6362.948975275493
2020-07-17,6321.775965813681
2020-07-18,6419.449505983359
2020-07-19,6703.364621960273
2020-07-20,6469.127232958779
2020-07-21,6674.012563440457
2020-07-22,7032.523387793341
2020-07-23,7368.631776334162
2020-07-24,7449.040981140056
2020-07-25,7986.321763785624
2020-07-26,8059.87268361114
2020-07-27,8566.069866060852
2020-07-28,8659.29748131324
2020-07-29,8830.184840712334
2020-07-30,8995.548324312382
2020-07-31,9399.429095406354
2020-08-01,10206.268756005233
2020-08-02,9860.487529419664
2020-08-03,10318.344915485513
2020-08-04,10321.033116439652
2020-08-05,10648.300968285967
2020-08-06,10572.895618714665
2020-08-07,10335.108989291348
2020-08-08,10552.228989459167
2020-08-09,10383.801094680402
2020-08-10,10556.834014878568
2020-08-11,10097.79927942375
2020-08-12,10216.580651565682
2020-08-13,10637.800216554002
2020-08-14,10938.725698045737
2020-08-15,10931.941864457158
2020-08-16,11065.908037573732
2020-08-17,11246.541782908997
2020-08-18,10999.25803786064
2020-08-19,10713.74442100089
2020-08-20,10900.122497736167
2020-08-21,10467.213721250962
2020-08-22,10608.472845172451
2020-08-23,10535.119577794945
2020-08-24,10768.232595401914
2020-08-25,10309.010286797798
2020-08-26,10458.18518955877
2020-08-27,10406.629522493546
2020-08-28,10582.411711979059
2020-08-29,10586.169871451671
2020-08-30,10973.721429166873
2020-08-31,10917.99458474611
2020-09-01,11504.6241939351
2020-09-02,11084.291426916787
2020-09-03,9696.414902069513
2020-09-04,9797.544695587227
2020-09-05,9525.572614564437
2020-09-06,9675.089254284267
2020-09-07,9622.463801577895
2020-09-08,9688.738872945938
2020-09-09,9714.723186472078
2020-09-10,9671.72525384505
2020-09-11,9715.659947806023
2020-09-12,9925.855408460031
2020-09-13,10299.31690665782
2020-09-14,10098.156716379717
2020-09-15,9480.8677576277
2020-09-16,9479.448790473874
2020-09-17,9328.580379572657
2020-09-18,9422.602769151628
2020-09-19,9347.140173910473
2020-09-20,9244.87640897232
2020-09-21,8927.762398842851
2020-09-22,8976.584879338076
2020-09-23,9063.448568481685
2020-09-24,8898.079360389973
2020-09-25,8804.456133478741
2020-09-26,8848.800574383273
2020-09-27,8815.783785335503
2020-09-28,8886.189106235553
2020-09-29,8952.769583896641
2020-09-30,8989.164527151674
2020-10-01,8839.491531853895
2020-10-02,8888.00303653926
2020-10-03,8982.755320108947
2020-10-04,8767.413915101377
2020-10-05,8645.301126387822
2020-10-06,8595.209710984738
2020-10-07,8542.403841850803
2020-10-08,8433.954607909436
2020-10-09,8469.748543402824
2020-10-10,8466.271332110922
2020-10-11,8488.871867116275
2020-10-12,8725.880703581544
2020-10-13,8668.24782051921
2020-10-14,8642.645859467475
2020-10-15,8713.134311364638
2020-10-16,8455.060893579164
2020-10-17,8501.348568124151
2020-10-18,8635.755050539707
2020-10-19,8677.531301249468
2020-10-20,8637.76869714
2020-10-21,9222.918024654926
2020-10-22,9447.969129535893
2020-10-23,9411.267955064046
2020-10-24,9507.373059366084
2020-10-25,9401.670634860158
2020-10-26,9405.596853378773
2020-10-27,9735.370877966923
2020-10-28,9425.102157267154
2020-10-29,9449.441501456853
2020-10-30,9356.497642051147
2020-10-31,9473.392924564836
2020-11-01,9497.558587748812
2020-11-02,9340.54669931349
2020-11-03,9498.424728262667
2020-11-04,9612.24627137532
2020-11-05,10244.035282943209
2020-11-06,10355.91127248386
2020-11-07,9944.103463386951
2020-11-08,10352.856107557562
2020-11-09,10221.265982726294
2020-11-10,10264.837593229353
2020-11-11,10510.24515062814
2020-11-12,10697.074774929688
2020-11-13,10879.705270839893
2020-11-14,10703.630541985613
2020-11-15,10598.294226113621
2020-11-16,11080.656554919373
2020-11-17,11609.784406455896
2020-11-18,11513.359645496552
2020-11-19,11596.356399126573
2020-11-20,12319.891883996766
2020-11-21,13881.737325312017
2020-11-22,13813.616570563216
2020-11-23,14617.828809498415
2020-11-24,15091.52735758755
2020-11-25,14598.365400513223
2020-11-26,13648.829912420126
2020-11-27,13720.378451151055
2020-11-28,14180.603216513797
2020-11-29,14491.758432350243
2020-11-30,15294.49736619095
2020-12-01,14768.366002130206
2020-12-02,14983.354829812837
2020-12-03,15161.828781753744
2020-12-04,14487.277746538099
2020-12-05,14879.083234220885
2020-12-06,15059.498138629697
2020-12-07,14925.512954043048
2020-12-08,14353.986274892426
