date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,XRPUSDT_PERP
2022-11-13,157.96901396103107,-1388.9524610235248,-494.22057579795177,-873.8440552422923
2022-11-14,-7.219114195322618e-12,-1436.5857003227788,-534.4696169092855,-836.2745033786637
2022-11-15,-103.04676637124632,-1565.8218221174056,-604.6159670408603,-869.5790790517099
2022-11-16,-240.82411179172584,-1688.3408259159526,-677.2063567388902,-897.6439041670911
2022-11-17,-386.61423650765903,-1814.973078947487,-767.1278606262811,-943.4871140802063
2022-11-18,-472.05273361569516,-1924.536845923819,-845.9187037360113,-974.1171232050453
2022-11-19,-554.6550214562214,-2022.6380975605812,-908.7356366960912,-999.1144610503081
2022-11-20,-674.2327481542752,-2114.8422457698553,-950.8504434204877,-1016.9228526150533
2022-11-21,-844.1086862569966,-2255.280361839623,-1072.3315385075725,-1110.5662390071639
2022-11-22,-898.1004883297131,-2346.4879041864897,-1177.1775540553344,-1149.88686000231
2022-11-23,-556.2498784000884,-2373.840332159657,-1218.321792289523,-1161.7485306227559
2022-11-24,-363.8558780280114,-2398.5514091469495,-1227.972052164145,-1061.79707152723
2022-11-25,-193.57451256892602,-2428.274008518574,-1227.972052164145,-950.1691025232049
2022-11-26,55.6269389698449,-2526.1234335430217,-1259.3220643723303,-895.3782714790186
2022-11-27,247.84568316777145,-2773.9167575864494,-1362.3573310311951,-932.1543510470299
2022-11-28,214.78583117323174,-2824.305916009777,-1381.691113022693,-932.1543510470299
2022-11-29,237.29544813335508,-2894.919384744286,-1366.9792194028905,-907.7678932575675
2022-11-30,332.38217421978754,-2698.772331914414,-1213.3867697698747,-852.1093300940223
2022-12-01,283.05169228273644,-2557.713996786297,-1073.3927631452627,-808.5425841267778
2022-12-02,276.02274403123005,-2480.060502791281,-956.5236556483795,-818.8625434232329
2022-12-03,217.3600999334112,-2388.238938092397,-877.0138452897721,-860.9352852387836
2022-12-04,199.56630170646105,-2308.182415223698,-809.4968233031768,-913.56163662401
2022-12-05,123.94753853392658,-2211.1392661721966,-759.3930588201962,-933.1687337261008
2022-12-06,95.50206800219544,-2149.389330737325,-721.8283920166241,-949.3301742869232
2022-12-07,-7.247535904753022e-12,-2069.256726741841,-717.5235401773525,-976.9420690060798
2022-12-08,-7.247535904753022e-12,-1944.4323341397362,-653.2140258764981,-956.3727919274952
2022-12-09,-95.97094013511254,-1906.048468464218,-639.3531993413804,-982.2891383280494
2022-12-10,-121.18744944548381,-1883.2279829039167,-630.7939122381555,-1040.3303515026882
2022-12-11,-208.75150091345535,-1798.166662008338,-633.8866331012953,-1145.0934133968094
2022-12-12,-425.4197538626529,-1767.4473193037563,-584.31780033665,-1187.9316383312882
2022-12-13,-695.0615653507919,-1430.3177146023313,-421.96919755380975,-1131.6315462732387
2022-12-14,-1012.919215238308,-1107.9219230601564,-302.06093235188405,-1163.816309912599
2022-12-15,-1394.8472990929827,-1057.3279490440618,-329.791509250401,-1300.002939792497
2022-12-16,-1472.1456510643982,-1244.2352494786921,-565.1097145983701,-1438.0216493189287
2022-12-17,-1777.5915105126173,-1478.458138740026,-770.6248354656485,-1769.0323783598085
2022-12-18,-1933.9327344971823,-1648.7408695137945,-937.1737531196741,-2091.6951910139237
2022-12-19,-2083.31903324986,-1878.4490079417637,-1072.446709808735,-2407.400106121458
2022-12-20,-2116.860321282879,-1868.6365866655383,-1077.097695634256,-2603.6127101661723
2022-12-21,-2227.259585251085,-1841.1449664748259,-1052.0646566176006,-2836.1517144064496
2022-12-22,-2377.4324693927433,-1831.811967112089,-1019.7773252107207,-3005.2511645149216
2022-12-23,-2513.084706498187,-1842.2486484149706,-998.8631229148792,-3079.8174235548613
2022-12-24,-2649.3546855518016,-1796.478437343121,-954.0974422102265,-3172.7983225998005
2022-12-25,-2797.467132746193,-1757.581962984817,-918.1506931585307,-3306.622892419513
2022-12-26,-2939.666536012335,-1686.049369570489,-879.3590198701552,-2842.447247894814
2022-12-27,-3016.6308703193176,-1717.216424679263,-866.9980824871996,-2696.3369421866864
2022-12-28,-3100.6765426565153,-1810.4590025393195,-917.6250805109364,-2579.172541022286
2022-12-29,-3187.1834823164386,-1867.5078533416674,-938.8118100148304,-2659.1061385377843
2022-12-30,-3259.7718964212104,-1877.1100193103575,-950.894657253584,-2879.152717164754
2022-12-31,-3328.5596019796403,-1904.6850667288413,-960.6870025281447,-3108.1409071886756
2023-01-01,-3417.9504082430803,-1938.429211252798,-948.6847505678853,-3373.2182773169834
2023-01-02,-3510.1881061038152,-1891.7016863644556,-911.0323580658948,-3351.284644273336
2023-01-03,-3573.2505699605376,-1842.9088625171069,-876.5461421886206,-3438.1828147239194
2023-01-04,-2902.694479937243,-1687.0319047640435,-708.9461321281952,-3499.7395261868346
2023-01-05,-2677.4299742502535,-1549.0651976616816,-560.3824568688369,-3560.361270774261
2023-01-06,-2416.598260822931,-1367.8609735724867,-388.6287801459703,-3605.602394957195
2023-01-07,-2154.3040843621343,-1214.618313124889,-263.953490179649,-3589.2658976121957
2023-01-08,-1267.3427421911238,-987.9436323480583,-55.493317158428425,-3456.5202582437228
2023-01-09,-860.081994700057,-862.4261943741667,270.36463539108934,-3603.616929702865
2023-01-10,-301.2602047504687,-559.7395836146917,704.2489247257599,-3859.952886348729
